study,policy,theta,load_scale,budget_scale,V_chi,V_nu,offered_mbps,lp_boundary_mbps,goodput_mbps,its_fraction,mislabelled_fraction,mean_aos,mean_delay,phys_slope,manufacture_utilisation,qkd_expired_frac
A,aos_tqd,0.5,3.5,1.0,10.0,0.0,87.5,86.87849982232265,86.2621443059304,0.5853875571459266,0.0,131.4170333480319,264.7411647367375,4.344286420229353,0.10891225137174211,0.41233603493633475
A,tqd,1.0,3.5,0.0,10.0,0.0,87.5,43.43924991116133,52.94093125153497,1.0,0.0,17.4718996096427,4200.33590946909,507.67056392649215,0.0,0.4579056639657413
A,aos_tqd,0.5,4.0,1.0,10.0,0.0,100.0,86.87849982232265,96.29384932096518,0.5516346016960981,0.0,142.28280008189418,639.9257297483597,34.94441283132715,0.11925411522633744,0.36242806146549283
A,tqd,1.0,4.0,0.0,10.0,0.0,100.0,43.43924991116133,52.926562005287906,1.0,0.0,14.195139805007884,4860.643537413775,693.6160206938815,0.0,0.45861562575121484
A,aos_tqd,0.5,4.5,1.0,10.0,0.0,112.5,86.87849982232265,104.51289618368348,0.5171028174303514,0.0,153.19073140250168,994.4823724035247,102.91577895817198,0.1305656292866941,0.34612727433058793
A,tqd,1.0,4.5,0.0,10.0,0.0,112.5,43.43924991116133,52.424228930315955,1.0,0.0,11.811878923515216,5611.310211514509,889.4185163096548,0.0,0.4571443647505073
A,aos_tqd,0.5,5.0,1.0,10.0,0.0,125.0,86.87849982232265,111.95229754380937,0.48329638525721585,0.0,162.6860350734039,1245.6141789931132,180.50076523341758,0.13901384602194788,0.34183140131958645
A,tqd,1.0,5.0,0.0,10.0,0.0,125.0,43.43924991116133,51.457454405829175,1.0,0.0,10.103944318536014,6390.196366942815,1098.5283136841247,0.0,0.4589604868243353
