t,qkd,mfg,bankQ,bankP,xq,xp,y,servedQ,servedP,ageQ,ageMean,ageOldest
7680,0.0,0.0,0,42895.227549027426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,0.0,0.0,0,17081.24900350765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7920,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,0.0,0.0,0,2891.4471061862246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,0.0,0.0,0,11530.755490672831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8280,0.0,0.0,0,15145.064373405612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,0.0,0.0,0,11530.755490672831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8520,0.0,0.0,0,5852.960080516582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640,0.0,0.0,0,16019.735530931122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,0.0,0.0,0,13699.3408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,0.0,0.0,0,2891.4471061862246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0,19039.636728714922,0.0,2.4565136774766856,0.0,0.0,0.0,0.0,0.0,0.0
9120,0.0,781.25,0,38480.423907844386,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9240,0.0,0.0,0,45326.10834530752,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9360,0.0,0.0,0,24245.06362603635,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9480,0.0,0.0,0,10079.769212372448,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9600,0.0,0.0,0,10931.085080516581,0.0,23.355289381377567,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9720,0.0,781.25,0,37304.43837691326,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9840,0.0,0.0,0,53656.41068439094,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
9960,0.0,0.0,0,49408.77034359106,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10080,0.0,0.0,0,33999.010981345666,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10200,0.0,781.25,0,37508.22106186224,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10320,0.0,0.0,0,38767.102299904334,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10440,0.0,0.0,0,22829.110281808036,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10560,0.0,0.0,0,8231.743014588648,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10680,0.0,0.0,0,3031.5788424744896,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10800,0.0,781.25,0,26828.781439333543,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
10920,0.0,781.25,0,42452.6292450574,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
11040,0.0,0.0,0,54834.700603874364,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
11160,0.0,0.0,0,57457.56188217474,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,58.38822345344388,0.0,0.0,0.0
11280,0.0,0.0,0,54950.3248565051,0.0,23.355289381377567,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
11400,0.0,0.0,0,50567.59581273916,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
11520,0.0,0.0,0,25674.99900350765,0.0,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
11640,0.0,0.0,0,28506.905691964286,0.0,58.38822345344389,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
