t,qkd,mfg,bankQ,bankP,xq,xp,y,servedQ,servedP,ageQ,ageMean,ageOldest
22080,98.75914330790899,0.0,3026.153160097186,0,29.634364367061206,0.0,6.139089236967266e-12,64.66729843907234,0.0,0.0,36.24158915556731,119
22200,53.2685133875409,0.0,7869.733203009586,0,14.757227398667059,0.0,6.163958232718869e-12,96.50074023343326,0.0,2.0,100.49697131472041,239
22320,89.63863336732277,0.0,9239.219856350228,0,83.77884549868506,0.0,6.318501277746691e-12,83.77884549862982,0.0,1.0931894395007533,183.11845372325325,300
22440,115.098708183356,0.0,5534.098537474333,0,98.53969150323195,0.0,6.281197784119286e-12,98.53969150317667,0.0,3.942146560863537,182.64645852424053,300
22560,91.41726224830224,0.0,1407.966158880773,0,46.037182056892284,0.0,6.174616373755271e-12,104.42540551028105,0.0,146.16057973008242,234.9010611197533,300
22680,118.2860661365975,0.0,995.8703283482705,0,80.60737827493519,0.0,6.220801651579677e-12,108.81864974473305,0.0,1.9331173905125034,77.92534214010139,300
22800,105.35788373692438,0.0,553.2728797782821,0,118.11765691011212,0.0,6.16751094639767e-12,118.11765691005732,0.0,141.79761169211244,188.17121553938603,227
22920,116.21240235593736,0.0,1773.7039337284566,0,154.0669741106343,0.0,6.181721801112872e-12,107.35639534782439,0.0,4.600778917723138,72.58323972484624,278
23040,142.6750975886079,0.0,1477.0541546447334,0,139.61370876986356,0.0,6.366462912410498e-12,99.00079476275886,0.0,7.551364586642942,160.21497668904053,226
23160,135.80507628616772,0.0,659.3636011263563,0,156.64742375931763,0.0,6.870948254800169e-12,156.6474237592622,0.0,126.5096071502936,225.84508820155617,286
23280,189.31144080878448,0.0,1576.7315414282039,0,135.387869552494,0.0,7.361222742474638e-12,135.38786955243836,0.0,1.237580496652669,33.24293772031698,252
23400,179.32314062560587,0.0,8291.28794398886,0,120.10182039656175,0.0,7.901235221652314e-12,120.1018203965059,0.0,0.5207221664028496,71.95950400624035,183
23520,129.57854555226942,0.0,14360.722705950266,0,112.1871695601017,0.0,7.965184067870723e-12,129.93166993212787,0.0,1.0878997257855658,135.47751918034126,296
23640,57.9788128070808,0.0,10358.41267072542,0,40.3538089764257,0.0,8.093081760307541e-12,16.99851959499213,0.0,0.0,206.52802256991598,300
23760,99.04144976008725,0.0,6952.000502244073,0,10.322507994213476,0.0,8.192557743313955e-12,68.7107314476014,0.0,0.0,146.52240835778528,300
23880,157.82194281019846,0.0,7849.342110396926,0,105.32121947542362,0.0,8.100187187665142e-12,134.51533120208964,0.0,1.1178731684895393,117.04790615314809,265
24000,145.3577647400905,0.0,8528.767737946517,0,133.22549440195328,0.0,7.482015007553855e-12,133.22549440189823,0.0,2.6651308140171537,171.63632921113808,300
24120,141.0327451571816,0.0,4623.09693443101,0,144.5880563759508,0.0,7.709388682997087e-12,202.97627982933957,0.0,5.536142413189606,220.4835944449064,300
24240,137.26941748193445,0.0,1560.0124636509413,0,113.7997225047834,0.0,8.036238341446733e-12,113.79972250472835,0.0,21.55435927599317,161.7490006184619,297
24360,114.5931243927756,0.0,0,0,204.92072428291326,0.0,8.199663170671556e-12,114.59312439277558,0.0,0.0,0.0,0.0
24480,105.375593262611,0.0,0,0,586.8379637960006,0.0,8.327560863108374e-12,105.375593262611,0.0,0.0,0.0,0.0
24600,104.4888327593842,0.0,0,0,2388.3251508204044,0.0,8.270717444247566e-12,104.4888327593842,0.0,0.0,0.0,0.0
24720,81.62156922107958,0.0,0,0,4081.5836309702763,0.0,8.15703060652595e-12,81.62156922107958,0.0,0.0,0.0,0.0
24840,88.9767552505023,0.0,0,0,5512.0951055796495,0.0,7.958078640513122e-12,88.9767552505023,0.0,0.0,0.0,0.0
24960,50.830473487578004,0.0,0,0,6592.277239468365,0.0,7.986500349943526e-12,50.830473487578004,0.0,0.0,0.0,0.0
25080,66.39344469387788,0.0,0,7951.479542012117,6795.32116753119,30.50896575096821,7.94386778579792e-12,66.39344469387788,0.0,0.0,0.0,0.0
25200,97.42187630392952,0.0,0,8674.341318558674,7760.0417085372555,0.0,7.858602657506708e-12,97.42187630392954,0.0,0.0,0.0,0.0
25320,75.77732827347405,0.0,0,2921.60362782574,8227.14749616479,0.0,7.87281351222191e-12,75.77732827347405,0.0,0.0,0.0,0.0
25440,101.15564225120988,0.0,0,0,9394.911965233672,0.0,7.87281351222191e-12,101.15564225120985,0.0,0.0,0.0,0.0
25560,154.06930360689896,0.0,0,0,10942.199886749915,0.0,7.58859641791787e-12,154.06930360689893,0.0,0.0,0.0,0.0
25680,157.50948448932678,0.0,0,0,9547.849344317514,0.0,7.389644451905042e-12,157.5094844893268,0.0,0.0,0.0,0.0
25800,121.03374692496463,0.0,0,0,6437.614103444834,0.0,7.133849067031406e-12,121.03374692496463,0.0,0.0,0.0,0.0
25920,116.92364576540226,0.0,0,0,6595.348788908931,0.0,6.963318810448982e-12,116.92364576540224,0.0,0.0,0.0,0.0
26040,71.70239908937174,0.0,0,0,7112.481940504961,0.0,6.934897101018578e-12,71.70239908937174,0.0,0.0,0.0,0.0
26160,122.154435863942,0.0,0,0,7070.045355787883,0.0,6.679101716144942e-12,122.15443586394201,0.0,0.0,0.0,0.0
26280,157.73201110796956,0.0,0,0,2090.8016069178643,0.0,6.906475391588174e-12,157.73201110796956,0.0,0.0,0.0,0.0
26400,149.51559930892387,0.0,3809.3088878750027,0,82.5467366014713,0.0,6.666445173664215e-12,111.74084832818117,0.0,0.5423834722489879,35.10269278699536,75
26520,127.33590844042185,0.0,10309.685553660982,0,64.93802991652858,0.0,6.501466032204917e-12,64.93802991651665,0.0,0.0391165453569887,96.22341564534743,195
26640,161.02933066184704,0.0,19047.785697910946,0,83.0164793971498,0.0,6.448175327022909e-12,100.46156260271067,0.0,0.2704127120426185,134.9414588845042,300
26760,112.08538769854428,0.0,14058.3910910983,0,100.83748483973801,0.0,6.325606705104292e-12,100.83748483972636,0.0,31.544150644434733,187.3897963375956,300
26880,59.365411139044966,0.0,3352.9166196435735,0,59.41513808304754,0.0,6.671996288787341e-12,88.60924980975791,0.0,267.8443425124555,285.2945201623415,300
27000,53.49549024616201,0.0,0,0,2391.893366829859,0.0,6.650680006714538e-12,53.49549024616201,0.0,0.0,0.0,0.0
27120,79.43698815851265,0.0,0,0,3326.1049420849613,0.0,6.622258297284134e-12,79.43698815851265,0.0,0.0,0.0,0.0
27240,87.14803050886653,0.0,0,0,1834.2383825631377,0.0,6.565414878423326e-12,87.14803050886651,0.0,0.0,0.0,0.0
27360,71.71478709104274,0.0,1891.1814820586023,0,5.066884171273088,0.0,6.608047442568932e-12,86.810397006082,0.0,1.0,29.21374800343487,57
27480,71.69090042394956,0.0,5542.043914134467,0,86.82673356787441,0.0,6.66489086142974e-12,5.083220733040513,0.0,0.4657333760266286,91.9730352230841,177
27600,111.77133157079128,0.0,6709.85648375646,0,55.118040509725326,0.0,6.927791673660977e-12,90.82309092951786,0.0,1.934778171347694,190.81247903832747,297
27720,150.53287285557394,0.0,2414.1145563084815,0,166.42235794705246,0.0,6.998845947236987e-12,98.78337650348925,0.0,72.92165226713347,251.8255311604244,300
27840,115.9867035952129,0.0,0,0,1176.0814568499968,0.0,6.906475391588174e-12,115.9867035952129,0.0,0.0,0.0,0.0
27960,134.14541889241542,0.0,3099.1352507618085,0,39.83844637126323,0.0,6.849631972727366e-12,98.22666982469227,0.0,0.09838981337303056,31.703664387704002,60
28080,155.40938662282196,0.0,8534.255775928445,0,143.70465328203326,0.0,6.80699940858176e-12,85.31642982857468,0.0,0.8752903349827883,92.83383674867078,180
28200,99.10857859610881,0.0,13030.111000487228,0,142.1354709785624,0.0,6.870948254800169e-12,101.5521721637966,0.0,16.598366820788303,165.6415858583613,300
28320,120.30900636989709,0.0,9921.209889034952,0,96.03926274267576,0.0,7.0112804451127886e-12,96.03926274266126,0.0,1.4771787411997814,177.7465356914425,300
28440,142.8584938589564,0.0,7633.631115324191,0,85.09621537614612,0.0,6.991740519879386e-12,85.09621537613165,0.0,0.32121213349499356,134.7579860398175,300
28560,101.32486998709138,0.0,7780.0820724398955,0,93.83198380664638,0.0,7.037925797703792e-12,123.0260955333538,0.0,20.568280778860665,157.34758437363996,298
28680,71.4227638186562,0.0,5064.640526816467,0,92.6885306121196,0.0,6.991740519879386e-12,43.902171438098385,0.0,16.891110004382497,230.30073081535474,300
28800,97.30616768619385,0.0,2049.507937719507,0,94.83529486252783,0.0,6.9828587356823846e-12,94.83529486251341,0.0,4.009555989352111,112.79891587963056,300
28920,138.6851732518471,0.0,2853.6822519558723,0,128.30409024464615,0.0,7.240430477395421e-12,128.30409024463148,0.0,5.35905032774904,114.5945270575519,296
29040,170.028114062328,0.0,6052.482712430076,0,139.02945007640994,0.0,7.538858426414663e-12,139.02945007639502,0.0,1.7781080358155184,125.3043093210201,300
29160,154.73291054334163,0.0,8353.010725161192,0,147.51226660181482,0.0,7.403855306620244e-12,147.5122666018,0.0,3.6543003976301183,148.8075806931722,300
29280,160.30674879988328,0.0,6195.511362911384,0,146.21179076881617,0.0,7.887024366937112e-12,128.04588782640468,0.0,2.9405977884615706,149.68284997633745,300
29400,159.3718823163064,0.0,9398.859895959415,0,146.00642566268834,0.0,7.958078640513122e-12,68.03231773640367,0.0,0.657287958912502,126.56388868307296,300
29520,129.27435636524947,0.0,9519.437636347104,0,113.15755032696933,0.0,8.025580200410332e-12,113.15755032695458,0.0,2.6199753703794793,154.23125745436408,300
29640,131.45948591986215,0.0,6143.969041252508,0,136.45686751224704,0.0,8.128608897095546e-12,108.64678151107273,0.0,43.947678022043014,221.6135660624247,300
29760,93.085675653888,0.0,969.2368158494126,0,73.62593656385627,0.0,8.149925179168349e-12,132.01416001728575,0.0,188.2597665081965,262.3680605636399,300
29880,113.3751722807187,0.0,1026.0645983214729,0,45.311787497187105,0.0,8.284928298962768e-12,127.0553003319942,0.0,6.201602947716894,46.55736962190402,140
30000,109.1278285935542,0.0,2420.387840062278,0,93.51157283009607,0.0,8.277822871605167e-12,93.51157283008197,0.0,1.9083884529358408,95.92315605955248,260
30120,110.84015346272335,0.0,3317.735873428838,0,82.10165201856222,0.0,8.235190307459561e-12,140.48987547199204,0.0,11.682438787425788,150.15378066210113,299
30240,124.63711184997248,0.0,2478.635073803423,0,142.7352431413422,0.0,8.604672530054813e-12,152.6177134519872,0.0,8.211552178386126,196.01610521606017,296
30360,90.08344702990487,0.0,449.3307861813065,0,96.65198372734142,0.0,8.995471034722868e-12,96.65198372732706,0.0,130.19589700743103,237.89537023948265,297
30480,112.60994353736204,0.0,370.100380733072,0,177.1057864622892,0.0,9.251266419596504e-12,58.57470555016079,0.0,46.32432004362909,70.8578097641833,107
30600,185.84170336827606,0.0,4956.3064221457325,0,132.6238034593576,0.0,9.79127889877418e-12,68.67446669822738,0.0,0.11654443912887444,42.936761670554134,227
30720,211.62697522987312,0.0,16035.788708081145,0,100.74658365935241,0.0,9.762857189343777e-12,71.2178491494516,0.0,0.0,88.3845594574379,236
30840,131.6826085408446,0.0,22472.39530948017,0,160.13017574035158,0.0,9.677592061052565e-12,101.1696777163059,0.0,2.285937467609564,158.03780998928585,300
30960,108.66691577095023,0.0,14120.32922511842,0,106.7460560994705,0.0,9.563905223330949e-12,130.1013454808336,0.0,5.326980877434821,213.93420912139143,300
31080,82.11633425947146,0.0,5058.0467838243785,0,105.34070884455481,0.0,9.535483513900544e-12,117.01835353522915,0.0,44.94875037037727,187.45627360771925,300
31200,96.39802599568583,0.0,1385.6651594746033,0,81.12480085849805,0.0,9.64206492426456e-12,21.4758436839037,0.0,9.702305123436865,219.80575064032138,300
31320,73.20035754603848,0.0,0,0,1409.283565195558,0.0,9.663381206337363e-12,73.20035754603848,0.0,0.0,0.0,0.0
31440,86.12331852052885,0.0,0,0,1782.2826917170642,0.0,9.72022462519817e-12,86.12331852052885,0.0,0.0,0.0,0.0
31560,108.21267177665938,0.0,0,0,1705.1794137010852,0.0,9.606537787476555e-12,108.21267177665936,0.0,0.0,0.0,0.0
31680,92.55291684290437,0.0,0,0,2228.0055908183335,0.0,9.535483513900544e-12,92.55291684290438,0.0,0.0,0.0,0.0
31800,80.10383837031532,0.0,0,0,2945.508009692732,0.0,9.43600753089413e-12,80.10383837031532,0.0,0.0,0.0,0.0
31920,82.61195792790484,0.0,0,0,2976.2063891453777,0.0,9.308109838457312e-12,82.61195792790485,0.0,0.0,0.0,0.0
32040,72.61477875174755,0.0,0,0,3028.104504434622,0.0,9.194423000735696e-12,72.61477875174755,0.0,0.0,0.0,0.0
32160,104.82252308982412,0.0,0,0,1888.1661726126076,0.0,9.052314453583676e-12,104.8225230898241,0.0,0.0,0.0,0.0
32280,104.93387398419358,0.0,0,0,185.17489186155436,0.0,8.753886504564434e-12,104.93387398419358,0.0,0.0,0.0,0.0
32400,65.83851988634794,0.0,0,0,2474.6690963977235,0.0,8.65441052155802e-12,65.83851988634794,0.0,0.0,0.0,0.0
32520,96.54225170295018,0.0,0,0,2640.1501964293593,0.0,8.697043085703626e-12,96.54225170295018,0.0,0.0,0.0,0.0
32640,116.27140895590695,0.0,1007.4331687759053,0,54.6578833217425,0.0,8.65663096760727e-12,113.0461067751308,0.0,0.9409910888464069,17.991712588668502,34
32760,113.4279469878285,0.0,3602.883820371038,0,121.81797667286037,0.0,8.71835936777643e-12,63.42975321936086,0.0,1.0250580527267794,80.82516807866651,154
32880,116.42932616638763,0.0,6099.47485861453,0,87.97289402010064,0.0,8.675726803630823e-12,29.584670566601336,0.0,0.012824841479655917,144.01947362650415,274
33000,87.54318257984137,0.0,5682.590878397614,0,81.58553471977154,0.0,8.569145393266808e-12,81.58553471971616,0.0,6.888424230341936,166.72339539185307,299
33120,92.41982671348929,0.0,2773.587617922605,0,77.60334108442385,0.0,8.405720564041985e-12,77.60334108436847,0.0,4.504523406410212,215.70749326906,299
33240,88.69704032551181,0.0,745.3689424764917,0,82.03587458366559,0.0,8.263612016889965e-12,82.0358745836102,0.0,8.620973327309155,167.4192145512708,299
33360,54.55970448473416,0.0,0,722.8617765465561,439.8359167687438,0.0,8.171241461241152e-12,54.55970448473416,0.0,0.0,0.0,0.0
33480,53.82289763104026,0.0,0,722.8617765465561,1886.0680323580518,0.0,8.185452315956354e-12,53.82289763104026,0.0,0.0,0.0,0.0
33600,125.0860876620538,0.0,0,722.8617765465561,1666.0389854387713,0.0,8.213874025386758e-12,125.0860876620538,0.0,0.0,0.0,0.0
33720,137.4737111787166,0.0,3750.0602413215665,0,75.47291377995309,0.0,8.455458555545192e-12,98.8282031612732,0.0,0.4879552665726239,33.29776254615262,74
33840,93.54906626002182,0.0,7585.699948578144,0,58.74082250993238,0.0,8.256506589532364e-12,82.09611189125248,0.0,1.129658003182385,110.37033608743873,194
33960,34.06016089732809,0.0,9495.888335349557,0,28.784134912338683,0.0,8.270717444247566e-12,5.428845530903661,0.0,0.005309158895331162,180.49428212165543,300
34080,79.32255599483906,0.0,6418.773019201466,0,48.49369750672773,0.0,8.274270157926367e-12,48.4939914854193,0.0,0.36427688350341214,143.04455278765792,300
34200,89.44009659053782,0.0,8371.807324066061,0,58.80103203391623,0.0,8.267164730568766e-12,70.8392826038443,0.0,1.0485922805325887,139.79997533719762,299
34320,128.98349481447104,0.0,6172.408696968592,0,126.84137086699684,0.0,8.487432978654397e-12,84.49080271038326,0.0,2.1414827843656736,186.33980413713215,299
34440,170.53274075531235,0.0,2582.223295982121,0,171.6359811783062,0.0,8.540723683836404e-12,171.63598117824856,0.0,6.824718750327875,231.27267230987874,300
34560,142.20861761173313,0.0,3174.2899760247924,0,184.63484022486307,0.0,8.633094239485217e-12,126.24661677136143,0.0,1.342839254487431,64.83308982474696,265
34680,96.64901619620562,0.0,5386.485384751767,0,93.07345645998849,0.0,8.739675649849232e-12,129.38661374156146,0.0,3.52495285057007,128.94058885073568,293
34800,86.94762742487646,0.0,2582.069834662032,0,76.7588072699275,0.0,8.782308213994838e-12,76.75880726986966,0.0,132.27060104631437,255.46043504372034,300
34920,104.95207297321956,0.0,0,0,798.2173044282969,0.0,8.625988812127616e-12,104.95207297321954,0.0,0.0,0.0,0.0
35040,149.6177912966093,0.0,3489.651312929662,0,105.39918716243085,0.0,8.71835936777643e-12,58.68860839961726,0.0,0.13728762673604927,34.23855784905508,91
35160,175.1822831993351,0.0,13601.870615746884,0,113.47149316831451,0.0,8.71835936777643e-12,102.93731387320554,0.0,0.6682341551250188,81.51603844135619,211
35280,144.26949051645136,0.0,19460.511812265486,0,100.96323395539308,0.0,8.981260180007666e-12,100.96323395533439,0.0,1.0047259975620337,149.07719316337275,298
35400,112.57354919111991,0.0,12864.398644288012,0,119.73771275410745,0.0,9.180212146020494e-12,163.22074217738748,0.0,109.36033276815367,219.9873075072737,300
35520,88.59496898985678,0.0,3176.164104824282,0,48.99593487306434,0.0,9.258371846954105e-12,107.38415832644942,0.0,141.04941619285668,273.28567220161375,300
35640,93.65423469836989,0.0,0,0,1214.6219214060102,0.0,9.265477274311706e-12,93.65423469836989,0.0,0.0,0.0,0.0
35760,67.88312266087108,0.0,0,0,727.1273188456416,0.0,9.393374966748524e-12,67.88312266087108,0.0,0.0,0.0,0.0
35880,103.69377775225503,0.0,0,0,2521.0935362268738,0.0,9.166001291305292e-12,103.69377775225503,0.0,0.0,0.0,0.0
36000,99.34154857517733,0.0,0,0,6114.8880318083,0.0,8.711253940418828e-12,99.34154857517733,0.0,0.0,0.0,0.0
36120,92.41546913486893,0.0,0,0,6662.569280214429,0.0,8.526512829121202e-12,92.41546913486893,0.0,0.0,0.0,0.0
36240,84.32806058601244,0.0,0,0,6750.151615394599,0.0,8.498091119690798e-12,84.32806058601244,0.0,0.0,0.0,0.0
36360,131.40468489568113,0.0,0,0,6750.151615394605,0.0,8.554934538551606e-12,131.40468489568113,0.0,0.0,0.0,0.0
36480,150.61060149820284,0.0,0,0,7976.304307916967,0.0,8.895995051716454e-12,150.61060149820284,0.0,0.0,0.0,0.0
36600,132.02018345450588,0.0,0,0,810.3439888324613,0.0,8.668621376273222e-12,132.02018345450588,0.0,0.0,0.0,0.0
36720,121.897375257952,0.0,221.75930935546893,0,77.63005401250177,0.0,8.57625082062441e-12,92.19438065093064,0.0,56.249897807204505,81.23188545021199,98
36840,116.2145119150729,0.0,1043.6259951471607,0,99.51690442783126,0.0,8.551381824872806e-12,114.32849093803775,0.0,5.344554921819303,42.34510353613832,218
36960,139.18561087508314,0.0,3577.7303996925175,0,73.9364774311382,0.0,8.824940778140444e-12,119.61199608785338,0.0,0.7352644395932991,76.32790494679661,190
37080,82.48500560427033,0.0,5135.706139005957,0,122.23926139421391,0.0,9.109157872444484e-12,28.286656652755624,0.0,1.2103730752451471,152.26210801441337,300
37200,100.04209523342286,0.0,6791.461151117547,0,100.23309976320206,0.0,9.521272659185342e-12,140.91999341928624,0.0,3.3499490653866117,142.63109945640053,300
37320,109.89278948253029,0.0,6717.579926665846,0,119.31821515359938,0.0,9.599432360118954e-12,72.60763639075891,0.0,1.9281506127374008,133.4601457852928,286
37440,93.60063862900401,0.0,4886.192087450284,0,76.28142155123598,0.0,9.762857189343777e-12,76.28142155115044,0.0,95.05126190705025,219.7355216954745,299
37560,134.37506816698092,0.0,2270.596289373645,0,95.30767824795078,0.0,1.0260237104375847e-11,95.3076782478652,0.0,1.8513784035093122,153.22626264486786,298
37680,168.11589106548976,0.0,5507.886508327637,0,77.88251288990742,0.0,1.0587086762825493e-11,85.32069222683486,0.0,0.0,58.40839244673696,206
37800,140.26849733016954,0.0,9594.320668227036,0,95.98057458210968,0.0,1.0537348771322286e-11,125.7329313050808,0.0,1.4713770444129877,130.89534116272003,296
37920,148.74542970466848,0.0,11720.318325544815,0,153.3721578536474,0.0,1.043076736095827e-11,153.37215785356278,0.0,4.870247758294611,169.59878069283397,300
38040,137.56805622706995,0.0,9047.470148816274,0,86.80066534538551,0.0,1.0587086762825493e-11,113.1020014474647,0.0,1.3658452640288454,138.3358698929296,300
38160,74.59256600356842,0.0,7911.9002216931285,0,72.49469013098135,0.0,1.0722089882619912e-11,72.49469013089644,0.0,22.1828771529057,184.0533479856981,300
38280,65.73119305560772,0.0,6356.279374234625,0,40.552436558733845,0.0,1.06439301816863e-11,141.23224324374453,0.0,4.1889417120912755,178.7332824762542,300
38400,52.63574724482252,0.0,2036.633954406991,0,47.99234139122462,0.0,1.0551559626037488e-11,106.38056484458369,0.0,141.72111374416696,182.80411163794415,300
38520,62.041143967791314,0.0,263.4937704505878,0,59.49243303734383,0.0,1.0452083643031074e-11,88.686544763981,0.0,293.8632007692834,296.6333403000191,300
38640,87.55688614200706,0.0,0,0,866.4900329573176,0.0,1.0587086762825493e-11,87.55688614200704,0.0,0.0,0.0,0.0
38760,106.60205589341987,0.0,0,0,1153.6803350722703,0.0,1.0558665053395089e-11,106.60205589341989,0.0,0.0,0.0,0.0
38880,80.02225475886883,0.0,0,0,1601.5511405950701,0.0,1.0601297617540695e-11,80.02225475886883,0.0,0.0,0.0,0.0
39000,98.55957729484072,0.0,0,0,864.7686099427581,0.0,1.043076736095827e-11,98.55957729484072,0.0,0.0,0.0,0.0
39120,126.48392250334413,0.0,906.0277932211427,0,104.67128973210792,0.0,1.0235368108624243e-11,93.69004593553097,0.0,1.5663515639750742,21.428597227936194,53
39240,109.84480815230911,0.0,3144.2638873414016,0,67.51538398405714,0.0,1.0331291377951857e-11,79.97345125321857,0.0,1.7215124009253013,77.85279656631572,173
39360,120.96944553774493,0.0,3588.542875125439,0,114.77495174321723,0.0,1.0373923942097463e-11,114.77495174312725,0.0,5.643936657440433,180.68581121176553,293
39480,92.5372153376844,0.0,1985.6864884874344,0,113.7787138023559,0.0,1.0327738664273056e-11,84.5846020755441,0.0,45.38168948026943,245.58908863808765,300
39600,115.21812169240103,0.0,1452.0481531557114,0,102.43207704387846,0.0,9.743317264110374e-12,131.62618877051065,0.0,13.49759063856556,82.34631726923936,269
39720,117.46575728719628,0.0,0,0,1573.0055023818138,0.0,9.549694368615746e-12,117.46575728719628,0.0,0.0,0.0,0.0
39840,85.53977303190517,0.0,0,0,3025.1644765128735,0.0,9.677592061052565e-12,85.53977303190516,0.0,0.0,0.0,0.0
39960,61.957654752536044,0.0,0,0,1444.9836096639733,0.0,9.706013770482969e-12,61.957654752536044,0.0,0.0,0.0,0.0
40080,60.28635283741902,0.0,3435.1671661647624,0,56.802744320416835,0.0,9.730882766234572e-12,33.447454938931585,0.0,0.5275070206627215,42.720474559345604,89
40200,44.487964045720425,0.0,4109.461133072411,11222.450100645727,30.836318733748275,0.0,9.71311919784057e-12,60.03043046036252,29.19411172672194,2.794496384212316,145.80337356610733,209
40320,80.15962352792732,0.0,3090.0947344300766,19495.064871651786,101.83201782796533,0.0,9.677592061052565e-12,43.44379437441371,0.0,75.64019429761842,247.3438891954693,300
40440,130.27841747904745,0.0,1391.395135726223,17268.091318558672,104.1573178660307,0.0,9.940492873283802e-12,150.86789662867812,0.0,34.64019487385342,102.27547617494068,293
40560,150.3875570255901,0.0,3054.108980666778,2285.361776546556,105.02162915958095,0.0,1.0537348771322286e-11,105.02162915947301,0.0,1.017426093870886,97.21400183242199,224
40680,151.12484410531138,0.0,5673.882127426866,0,136.87573092191892,0.0,1.0899725566559937e-11,90.16515215905554,0.0,1.1267024753221655,134.6288431576608,299
40800,133.16421140606226,0.0,9940.646893769546,0,59.2089102992359,0.0,1.0982437181894511e-11,59.208910299127545,0.0,0.0,123.36348745202518,300
40920,132.21216457540368,0.0,10708.259281470953,0,59.35071550686295,0.0,1.1116441100966767e-11,106.06129426950989,0.0,0.8749088253321703,124.48708930463218,288
41040,67.83044957253446,0.0,9384.019330940813,0,82.13474822102557,0.0,1.1155520951433573e-11,91.53985029781026,0.0,98.06196918859243,207.53633334766107,300
41160,102.94303646842523,0.0,2120.642214595875,0,124.81989251124132,0.0,1.1333156635373598e-11,154.01400423785532,0.0,243.90399672179808,268.5886362038947,300
41280,104.28300155589017,0.0,0,0,1689.9133082758733,0.0,1.1112888387287967e-11,104.28300155589017,0.0,0.0,0.0,0.0
41400,60.82035686873165,0.0,0,0,2604.630835223671,0.0,1.1013412404281553e-11,60.82035686873165,0.0,0.0,0.0,0.0
41520,53.09626102960583,0.0,0,0,3859.977639472718,0.0,1.0970779840135947e-11,53.09626102960583,0.0,0.0,0.0,0.0
41640,93.94017223835345,0.0,0,0,5173.712667175206,0.0,1.0942358130705543e-11,93.94017223835345,0.0,0.0,0.0,0.0
41760,119.51145309114503,0.0,0,0,6458.253583150958,0.0,1.0771827874123119e-11,119.51145309114503,0.0,0.0,0.0,0.0
41880,84.10718867953106,0.0,0,0,7509.241605312947,0.0,1.0786038728838321e-11,84.10718867953108,0.0,0.0,0.0,0.0
42000,69.16336348441106,0.0,0,0,8560.229627474924,0.0,1.0544454198679887e-11,69.16336348441106,0.0,0.0,0.0,0.0
42120,100.79436887563047,0.0,0,0,9085.723638555908,0.0,1.057287590811029e-11,100.7943688756305,0.0,0.0,0.0,0.0
42240,152.68442162985787,0.0,0,0,10662.205671798854,0.0,1.028865881380625e-11,152.68442162985787,0.0,0.0,0.0,0.0
42360,170.1408705934195,0.0,0,0,12910.152274756425,0.0,1.0544454198679887e-11,170.1408705934195,0.0,0.0,0.0,0.0
42480,124.57050774320334,0.0,0,0,16004.728117788944,0.0,1.0629719326971099e-11,124.57050774320334,0.0,0.0,0.0,0.0
42600,114.29790122289177,0.0,0,0,16446.649625387257,0.0,1.0203393685515039e-11,114.29790122289177,0.0,0.0,0.0,0.0
42720,117.52502116729391,0.0,0,0,15744.991099571052,0.0,1.0089706847793423e-11,117.52502116729391,0.0,0.0,0.0,0.0
42840,121.2848823927511,0.0,0,0,10173.964725773041,0.0,9.876544027065393e-12,121.28488239275111,0.0,0.0,0.0,0.0
42960,114.45562784428422,0.0,0,0,5494.930020517034,0.0,9.833911462919787e-12,114.45562784428422,0.0,0.0,0.0,0.0
43080,60.44208600821161,0.0,0,0,4848.204991191812,0.0,9.9333874459262e-12,60.44208600821161,0.0,0.0,0.0,0.0
