policy,scenario,seed,theta,load_scale,V_nu,budget,goodput_mbps,its_fraction,claimed_its_fraction,mislabeled_fraction,mean_aos,mean_delay,mean_virt,mean_phys,phys_slope,final_lyap,manufactured_units,capability_units,manufacture_utilization,qkd_units,qkd_expired_frac,unroutable
aos_tqd,nominal,9,0.25,1.0,0.0,781.25,23.863095238095234,0.6918540426896626,0.23619178277447173,0.0,92.67455876018688,3.1743610257539694,29258.920405395507,28268.538496217272,0.0005433235138752869,153172343.87961093,1627343.75,50625000.0,0.03214506172839506,8856943.888684418,0.686726038664674,0
aos_tqd,nominal,0,0.5,1.0,0.0,781.25,23.639455782312925,0.7595503597122302,0.48716426858513184,0.0,73.39704006499726,12.560932418409886,38343.123495830405,35982.90512057015,0.3944491281196491,177094778.68085757,2210937.5,50625000.0,0.04367283950617284,8069043.770786265,0.6541063383218405,0
aos_tqd,nominal,1,0.5,1.0,0.0,781.25,23.753684807256235,0.7722515900385427,0.48983926589740223,0.0,68.63611009613832,4.375067976164536,35774.56671657107,32184.405431105235,-0.0008028590870493935,164618242.59031636,1892187.5,50625000.0,0.037376543209876545,8038147.679626045,0.6712213424764653,0
aos_tqd,nominal,2,0.5,1.0,0.0,781.25,23.632086167800452,0.7172739703024924,0.48784393216110533,0.0,86.88315162517586,11.81845561289477,42143.089337296435,37908.95379111658,-0.4113204507479842,174854531.80591345,2321875.0,50625000.0,0.045864197530864195,7866110.612809359,0.6427017731270243,0
aos_tqd,nominal,3,0.5,1.0,0.0,781.25,23.633786848072567,0.7549172463420484,0.4874070520508515,0.0,74.26893733467836,9.55394657848784,41758.08828221429,37640.0225966504,-0.0005503397205732754,200061623.10812852,2246093.75,50625000.0,0.04436728395061729,7708619.022451131,0.6689578634357707,0
aos_tqd,nominal,4,0.5,1.0,0.0,781.25,23.79591836734694,0.7660329712216505,0.4887852582428055,0.0,72.1412569408807,5.162214864618805,31595.813894692175,29712.133179725068,2.3371955275116214,161784827.02098703,1957812.5,50625000.0,0.03867283950617284,8461147.899912776,0.6831512560307571,0
aos_tqd,nominal,5,0.5,1.0,0.0,781.25,23.68788238927509,0.7676103543727207,0.48799132141776147,0.0,70.85184723206973,9.358920692867773,36313.18978736487,34265.743358139385,0.8516030651322127,174848882.84531495,1877343.75,50625000.0,0.037083333333333336,8307400.655147573,0.6616940729661688,0
aos_tqd,nominal,6,0.5,1.0,0.0,781.25,23.66468253968254,0.7336715016349459,0.48771694474721217,0.0,81.09271873473652,12.439649885670343,40000.29644148255,37394.698479515006,-4.616817905304208,176074306.53856736,2258593.75,50625000.0,0.044614197530864194,8487731.8882254,0.6779270425851345,0
aos_tqd,nominal,7,0.5,1.0,0.0,781.25,23.816609977324266,0.7700922344540315,0.48968759297828024,0.0,69.81244087011899,6.084434131835835,34599.23620036727,31501.13673622108,-0.0004087340875012847,159988915.72687176,2090625.0,50625000.0,0.041296296296296296,8527060.05570553,0.7079520053315704,0
aos_tqd,nominal,8,0.5,1.0,0.0,781.25,23.533946474818997,0.752233479305301,0.48286575039214724,0.0,77.34010316936542,7.291998803052137,35723.19995499803,33008.86714821178,9.06009199209586,200161312.66250688,2120312.5,50625000.0,0.041882716049382714,8155398.329886582,0.694374034708012,0
aos_tqd,nominal,9,0.5,1.0,0.0,781.25,23.8687641723356,0.7880749088577231,0.4908560842665274,0.0,64.7403721873084,3.4533442813116157,29677.506682507883,28398.676712593933,-0.010118677559012608,154424565.41493398,1600781.25,50625000.0,0.03162037037037037,8856943.888684418,0.6739232227137099,0
aos_tqd,nominal,0,0.75,1.0,0.0,781.25,23.571003401360546,0.8683026990626334,0.7411840040404769,0.0,46.78536339547656,8.32791392175822,43571.252768563165,38962.713790264395,0.00012680432030415196,220203887.33558193,2572656.25,50625000.0,0.0508179012345679,8069043.770786265,0.6390127117985412,0
aos_tqd,nominal,1,0.75,1.0,0.0,781.25,23.66312358276644,0.8788742685680405,0.7436798888403098,0.0,37.716466444406194,4.882883676214682,39736.23082737476,35174.96545572461,0.3181881138164825,180896738.91945916,2106250.0,50625000.0,0.04160493827160494,8038147.679626045,0.6578199490190628,0
aos_tqd,nominal,2,0.75,1.0,0.0,781.25,23.2578656462585,0.8446475633350091,0.7395365842511769,0.0,50.18767568108522,19.2127909171346,51915.86000059108,45612.10291820031,10.450037386484603,252437783.47512466,2817968.75,50625000.0,0.05566358024691358,7866110.612809359,0.6288041704418793,0
