t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
159,14245373.655000236,1,0.0,1729501.9075579876,33695344021,31.662745678886218,120.0,1
160,13836412.054307994,1,0.0,1742703.5320203078,33926507609,116.61462641918015,120.0,2
161,13316905.557074532,1,0.0,1756191.0351607269,34158190704,120.0,120.0,2
162,14355918.551541455,1,0.0,1766337.6243371689,34388834785,31.514806160945724,120.0,1
163,13836412.054307994,1,0.0,1779712.3873523206,34619998373,116.61462641918015,120.0,2
164,39662201.64657874,3,0.0,1781765.300176115,34825336172,48.73170810000018,120.0,4
165,14355918.551541455,1,0.0,1791911.889352557,35055980253,31.394488787408754,120.0,1
166,13836412.054307994,1,0.0,1805286.6523677083,35287143841,116.61462641918015,120.0,2
167,13316905.557074532,1,0.0,1818774.155508128,35518826936,120.0,120.0,2
168,14355918.551541455,1,0.0,1828920.7446845695,35749471017,31.29422440738259,120.0,1
169,13836412.054307994,1,0.0,1842295.5076997215,35980634605,116.61462641918015,120.0,2
170,39662201.64657874,3,0.0,1844348.420523516,36185972403,48.74308045420814,120.0,4
171,29547408.379303545,2,0.0,1845485.953241553,36401424995,25.145381317333786,120.0,2
172,13836412.054307994,1,0.0,1859741.9526549159,36632588583,116.61462641918015,120.0,2
173,13316905.557074532,1,0.0,1874529.0882444282,36864271677,120.0,120.0,2
174,14355918.551541455,1,0.0,1885975.3098699632,37094915759,31.135609624017096,120.0,1
175,13836412.054307994,1,0.0,1902052.7019357467,37326079347,116.61462641918015,120.0,2
176,75111292.595637,5,0.0,1903088.225123398,37495968054,60.2942045260239,120.0,6
177,40539008.035042,2,0.0,1907512.2162345527,37700429046,33.23572723656772,120.0,2
178,16564144.373199861,1,0.0,1925936.6135299276,37928864902,120.0,120.0,2
179,35281370.064172745,2,0.0,1936704.4635023486,38138583531,40.79595905876263,120.0,2
180,75575240.96549657,5,0.0,1935293.842328368,38308008291,53.815271492386,120.0,6
181,16564144.373199861,1,0.0,1950123.590237197,38536444147,31.04390200330602,120.0,1
182,35281370.064172745,2,0.0,1964486.0895961626,38746162776,86.41303766485146,120.0,3
183,32382533.664599195,2,0.0,1975415.7787790431,38958780242,69.17500735284959,120.0,4
184,59756851.67409723,4,0.0,1977276.128570688,39144023391,40.56402654895089,120.0,4
185,35281370.064172745,2,0.0,1991503.0585904373,39353742021,90.12914362837435,120.0,3
186,35281370.064172745,2,0.0,1998073.4412872319,39563460651,45.810463253062174,120.0,3
187,16564144.373199861,1,0.0,2016362.269243391,39791896506,120.0,120.0,2
188,75575240.96549657,5,0.0,2015283.3272800585,39961321266,43.361085216237925,120.0,5
189,35281370.064172745,2,0.0,2021386.4614269903,40171039896,45.738257983717475,120.0,3
190,16564144.373199861,1,0.0,2036080.6399966036,40399475751,30.961294347913388,120.0,1
191,35281370.064172745,2,0.0,2050848.0016800852,40609194382,83.53711634619106,120.0,3
192,74205966.97969273,5,0.0,2050139.3943032345,40779988415,60.360605624117326,120.0,7
193,17933418.359003697,1,0.0,2064779.7015913522,41007054996,30.92284613146642,120.0,1
194,35281370.064172745,2,0.0,2079547.0632748334,41216773626,90.12229661255785,120.0,3
195,26448710.200070225,2,0.0,2093396.7885193543,41435324916,74.8510902941291,120.0,4
196,60034578.02248738,4,0.0,2094881.5421188718,41620290338,40.502487412418866,120.0,4
197,53417636.43081093,3,0.0,2097214.5585180875,41811872702,48.604281236114666,120.0,4
198,13387581.625236157,1,0.0,2116733.6144786496,42043485120,120.0,120.0,2
199,19740707.121163566,1,0.0,2127598.5873794635,42268744413,30.861963745387246,120.0,1
200,46039560.153154284,3,0.0,2136793.861905255,42467704853,80.17663109467883,120.0,4
201,12952293.228001148,1,0.0,2153169.532899177,42699752560,119.49144745959464,120.0,2
202,21046572.312868595,1,0.0,2163221.234405745,42923705988,30.837013922006296,120.0,1
203,16999432.77043487,1,0.0,2178718.6199086877,43151706555,120.0,120.0,2
204,44410119.915635034,3,0.0,2188267.5055971346,43352296435,80.00202600238785,120.0,4
205,21046572.312868595,1,0.0,2198319.2071037013,43576249862,30.813555467446513,120.0,1
206,16999432.77043487,1,0.0,2213816.592606644,43804250430,120.0,120.0,2
207,12952293.228001148,1,0.0,2230192.263600568,44036298136,119.49144745959464,120.0,2
208,52504399.00050248,3,0.0,2233417.1798016597,44228793737,45.520787119376756,120.0,3
209,16999432.77043487,1,0.0,2248914.5653046025,44456794304,120.0,120.0,2
210,12952293.228001148,1,0.0,2264811.198427349,44688842011,119.49144745959464,120.0,2
211,21046572.312868595,1,0.0,2273018.343426707,44912795439,30.77058432266124,120.0,1
212,48457259.45806876,3,0.0,2280157.605671404,45109338179,80.16221977779004,120.0,4
213,12952293.228001148,1,0.0,2295001.938712556,45341385886,119.49144745959464,120.0,2
214,21046572.312868595,1,0.0,2303522.302266353,45565339313,30.750846661608445,120.0,1
215,16999432.77043487,1,0.0,2317315.2112636943,45793339881,120.0,120.0,2
216,44410119.915635034,3,0.0,2325159.620446539,45993929761,79.98841892306285,120.0,4
217,21046572.312868595,1,0.0,2333506.8454475044,46217883189,30.73214579495473,120.0,1
218,16999432.77043487,1,0.0,2347299.7544448455,46445883756,120.0,120.0,2
219,12952293.228001148,1,0.0,2362533.66938682,46677931463,119.49144745959464,120.0,2
220,52504399.00050248,3,0.0,2364617.607235214,46870427064,45.47260752943478,120.0,3
221,16999432.77043487,1,0.0,2378974.0143854613,47098427631,120.0,120.0,2
222,12957668.685233125,1,0.0,2394207.5404778086,47330469962,119.56585678619976,120.0,2
223,21041196.85563662,1,0.0,2403120.596729437,47554428765,30.69752083601182,120.0,1
224,48457259.45806876,3,0.0,2410650.218574207,47750971506,80.15002714977393,120.0,4
225,12957668.685233125,1,0.0,2425883.744666554,47983013837,119.56585678619976,120.0,2
226,21041196.85563662,1,0.0,2434796.8009181814,48206972640,30.681458050454484,120.0,1
227,16999432.77043487,1,0.0,2448501.4516431773,48434973207,120.0,120.0,2
228,44415495.37286702,3,0.0,2455591.797696374,48635557713,80.00165350213014,120.0,4
229,21041196.85563662,1,0.0,2463188.459214326,48859516516,30.66614970176162,120.0,1
230,16999432.77043487,1,0.0,2476228.4716308974,49087517083,120.0,120.0,2
231,12957668.685233125,1,0.0,2490145.60298957,49319559414,119.56585678619976,120.0,2
232,52499023.543270506,3,0.0,2490915.4792020456,49512060391,45.432935639334616,120.0,3
233,16999432.77043487,1,0.0,2503952.911601726,49740060958,120.0,120.0,2
234,12957668.685233125,1,0.0,2517867.4629435074,49972103289,119.56585678619976,120.0,2
235,21041196.85563662,1,0.0,2525461.5444445675,50196062092,30.637586075121224,120.0,1
236,48409704.58672888,3,0.0,2531682.5116063366,50392652387,80.13956655587235,120.0,4
237,12957668.685233125,1,0.0,2545597.062948117,50624694719,119.56585678619976,120.0,2
238,21041196.85563662,1,0.0,2552185.372669408,50848653522,30.62423794832112,120.0,1
239,16999432.77043487,1,0.0,2564139.287221299,51076654089,120.0,120.0,2
240,44367940.50152713,3,0.0,2568921.659941755,51277286149,79.99228644442944,120.0,4
241,21041196.85563662,1,0.0,2575432.223595027,51501244953,30.61145741569685,120.0,1
242,16999432.77043487,1,0.0,2586457.464989045,51729245520,120.0,120.0,2
243,12957668.685233125,1,0.0,2597972.103749362,51961287851,119.56585678619976,120.0,2
244,52451468.671930626,3,0.0,2596349.807431048,52153836382,45.401344961990674,120.0,3
245,16999432.77043487,1,0.0,2607644.8855551127,52381836950,120.0,120.0,2
246,12957668.685233125,1,0.0,2618651.1686234483,52613879281,119.56585678619976,120.0,2
247,21041196.85563662,1,0.0,2622796.4373910753,52837838084,30.5874559337203,120.0,1
248,48409704.58672888,3,0.0,2624637.896855808,53034428379,80.13496227910866,120.0,4
249,12957668.685233125,1,0.0,2636572.853082017,53266470711,119.56585678619976,120.0,2
250,21041196.85563662,1,0.0,2640795.746923531,53490429514,30.576170947031493,120.0,1
251,16999432.77043487,1,0.0,2649453.671626175,53718430081,120.0,120.0,2
252,44367940.50152713,3,0.0,2652172.250033008,53919062140,79.99024787450858,120.0,4
253,21041196.85563662,1,0.0,2659023.427582132,54143020943,30.565324841007072,120.0,1
254,44101914.44264843,3,0.0,2664044.7485396755,54343919029,80.13473279028281,120.0,4
255,12957668.685233125,1,0.0,2677216.3959295205,54575961360,119.56585678619976,120.0,2
256,48143678.52785018,3,0.0,2676326.940842602,54772817682,45.37849548890934,120.0,3
257,16999432.77043487,1,0.0,2688621.4692903454,55000818249,120.0,120.0,2
258,40060150.357446685,3,0.0,2694052.484044148,55205758099,79.99001838568272,120.0,4
259,21041196.85563662,1,0.0,2700903.661593272,55429716902,30.54484801276333,120.0,1
260,44101914.44264843,3,0.0,2705121.1060224227,55630614987,80.13473279028281,120.0,4
261,12957803.089251526,1,0.0,2717956.3166134856,55862657184,119.5677196480807,120.0,2
262,48143544.12383178,3,0.0,2716730.483062863,56059513640,45.36863527081525,120.0,3
263,16999432.77043487,1,0.0,2728688.6038793623,56287514208,120.0,120.0,2
264,40060553.56950189,3,0.0,2733783.0943317674,56492453654,79.99188136408921,120.0,4
265,21040793.643581416,1,0.0,2740298.03925488,56716412860,30.5258414893478,120.0,1
266,44101914.44264843,3,0.0,2744515.4982678,56917310945,80.13473279028281,120.0,4
267,12958071.897288326,1,0.0,2757350.650523785,57149352873,119.5714457214192,120.0,2
268,48143275.315794975,3,0.0,2756124.933643318,57346209599,45.359469528762006,120.0,3
269,16999432.77043487,1,0.0,2768075.3661142252,57574210166,120.0,120.0,2
270,39989697.77651733,3,0.0,2773177.5449122232,57779220468,79.9918775959137,120.0,4
271,21040793.643581416,1,0.0,2779684.801489743,58003179675,30.50814906922334,120.0,1
272,44295642.851532996,3,0.0,2783873.55127937,58203884032,80.13472902210731,120.0,4
273,17264016.972303987,1,0.0,2792048.7430659807,58431620015,30.50469836580041,120.0,1
274,44295642.851532996,3,0.0,2796237.4928556075,58632324372,75.18123491793035,120.0,4
275,15292533.39009554,1,0.0,2807769.521304706,58862031838,120.0,120.0,2
276,46267126.43374144,3,0.0,2807083.549622693,59060764712,45.34956117424261,120.0,3
277,17264016.972303987,1,0.0,2818187.7387527353,59288500695,120.0,120.0,2
278,44295642.851532996,3,0.0,2818357.4457088336,59489205052,45.34880083878519,120.0,3
279,17264016.972303987,1,0.0,2829450.9593538744,59716941035,108.88409482754292,120.0,2
280,41889730.82331728,3,0.0,2833878.6386115425,59920051304,80.13472902210731,120.0,4
281,16949378.012079667,1,0.0,2841065.711151347,60148101926,30.4875401302839,120.0,1
282,41563359.72939359,3,0.0,2845267.745776388,60351538567,75.74356251348874,120.0,4
283,14543465.983863954,1,0.0,2856804.1868017274,60581995101,120.0,120.0,2
284,41563359.72939359,3,0.0,2857997.8160210266,60785431741,45.34022956766623,120.0,3
285,14543465.983863954,1,0.0,2869534.257046366,61015888275,102.58333861660128,120.0,2
286,41563359.72939359,3,0.0,2873884.020376746,61219324915,80.1347283982021,120.0,4
287,16418307.92806499,1,0.0,2881654.027178959,61447906607,30.47063532392516,120.0,1
288,43438201.673594624,3,0.0,2885800.357138658,61649468405,78.36191898289604,120.0,4
289,14302878.136132438,1,0.0,2897592.442439134,61880165527,120.0,120.0,2
290,51869425.90737006,3,0.0,2897257.616254751,62073296101,45.33347823919783,120.0,3
291,16418307.92806499,1,0.0,2911183.853235366,62301877793,120.0,120.0,2
292,52864858.03436816,3,0.0,2915747.928579767,62494012936,80.13540349852015,120.0,4
293,19623240.450977225,1,0.0,2924720.1349670906,62719389695,30.455380858890784,120.0,1
294,56069790.55728039,3,0.0,2929266.2679977855,62908319904,80.13540732772334,120.0,4
295,13213375.405152757,1,0.0,2943888.062296165,63140106529,120.0,120.0,2
296,59275114.27487758,3,0.0,2943480.122286228,63325831415,45.324939302204356,120.0,3
297,16418307.92806499,1,0.0,2957406.401714183,63554413107,120.0,120.0,2
298,52867279.98714319,3,0.0,2962648.0283916323,63746545826,80.13541512805212,120.0,4
299,19623240.450977225,1,0.0,2971620.7179290056,63971922586,30.43847976713028,120.0,1
300,56074243.26814552,3,0.0,2976166.4992089984,64160848343,80.13541913274233,120.0,4
301,13213375.405152757,1,0.0,2990788.734210087,64392634967,120.0,120.0,2
302,59279175.79105775,3,0.0,2990380.595072466,64578355792,45.31682455034267,120.0,3
303,16418307.92806499,1,0.0,3004307.315203131,64806937484,120.0,120.0,2
304,52869310.74523328,3,0.0,3009548.721529226,64999068173,80.13542703442671,120.0,4
305,19623240.450977225,1,0.0,3018521.4110665987,65224444932,30.422847414989384,120.0,1
306,56074243.26814552,3,0.0,3022443.382921851,65413370689,80.13543098596044,120.0,4
307,13213375.405152757,1,0.0,3036232.0238749003,65645157314,120.0,120.0,2
308,59279175.79105775,3,0.0,3034990.2906892397,65830878138,45.30930695356418,120.0,3
309,16418307.92806499,1,0.0,3049338.6825307086,66059459831,120.0,120.0,2
310,52869310.74523328,3,0.0,3054411.0004341924,66251590519,80.13543889041144,120.0,4
311,18644461.97902559,1,0.0,3064177.0765437577,66477946057,30.406172250945293,120.0,1
312,55584854.0321697,3,0.0,3068660.083785007,66667361203,80.1354428433464,120.0,4
313,13702764.151847996,1,0.0,3083544.6841580705,66898658439,120.0,120.0,2
314,57811008.57241088,3,0.0,3083603.741724047,67085847431,45.30014587820614,120.0,3
315,12830132.082290687,1,0.0,3099209.598710636,67318017299,95.68169676864568,120.0,2
316,60495355.50548116,3,0.0,3103158.8422653098,67502521943,80.13588309717723,120.0,4
317,12830132.082290687,1,0.0,3118764.6992518995,67734691811,120.0,120.0,2
318,60495355.50548116,3,0.0,3119945.761586092,67919196456,45.29269762587591,120.0,3
319,12830132.082290687,1,0.0,3135133.222521799,68151366324,91.29007499897162,120.0,2
320,60495355.50548116,3,0.0,3139098.601714128,68335870969,76.46583093096352,120.0,4
321,12830132.082290687,1,0.0,3154286.062649836,68568040836,120.0,120.0,2
322,60495355.50548116,3,0.0,3155467.1249840283,68752545480,45.28571821610504,120.0,3
323,12830132.082290687,1,0.0,3170768.4596487377,68984715348,87.8610059936479,120.0,2
324,60495355.50548116,3,0.0,3173564.397508955,69169219993,73.8280609451276,120.0,4
325,12830132.082290687,1,0.0,3187766.1401828732,69401389861,120.0,120.0,2
326,60495355.50548116,3,0.0,3189999.484315947,69585894505,80.13700673781291,120.0,4
327,0.0,0,38825.901140599446,3206973.298403619,69830894505,0.0,0.0,0
328,67478993.50910538,3,0.0,3207802.179332863,70008415512,72.30444983498124,120.0,4
329,20611258.387047917,1,0.0,3216687.772159833,70232804254,30.348213721477343,120.0,1
330,63929019.356620714,3,0.0,3222522.5010838415,70413875234,74.01112621434957,120.0,4
331,40096407.64502548,3,0.0,3232592.554238023,70618778826,80.13744669255976,120.0,4
332,40096407.64502548,3,0.0,3237697.0098530645,70823682419,45.27413123892208,120.0,3
333,40096407.64502548,3,0.0,3247019.0325280353,71028586011,70.7168117121562,120.0,4
334,40096407.64502548,3,0.0,3253334.5718690106,71233489604,80.13770646164146,120.0,4
335,39947407.38722301,3,0.0,3259682.446335377,71438542197,80.13789535029393,120.0,4
336,40245407.90282794,3,0.0,3262926.8320915746,71643296788,45.27280618395528,120.0,3
337,40096407.64502548,3,0.0,3272281.1898919363,71848200381,74.01180216674024,120.0,4
338,40096407.64502548,3,0.0,3278596.729232912,72053103973,80.13846815049227,120.0,4
339,40096407.64502548,3,0.0,3281905.785239892,72258007566,45.272100545272465,120.0,3
340,40096407.64502548,3,0.0,3291227.8079148624,72462911157,70.71814834305862,120.0,4
341,40096407.64502548,3,0.0,3297543.3472558376,72667814750,80.13905032778949,120.0,4
342,39947407.38722301,3,0.0,3303891.2217222047,72872867342,80.13924651059581,120.0,4
343,40245407.90282794,3,0.0,3307135.607478401,73077621935,45.27095609741245,120.0,3
344,40096407.64502548,3,0.0,3316489.965278764,73282525528,74.01316809464838,120.0,4
345,42011675.420688786,3,0.0,3322962.6830872744,73485513852,80.1398415531617,120.0,4
346,48739324.4856345,3,0.0,3322801.5143810576,73681774528,45.27161630473282,120.0,3
347,45375499.95316164,3,0.0,3330424.379207512,73881399027,80.1402437500636,120.0,4
348,45375499.95316164,3,0.0,3328202.576270761,74081023527,45.27160771751319,120.0,3
349,45375499.95316164,3,0.0,3333823.594028467,74280648027,80.14065035662311,120.0,4
350,45375499.95316164,3,0.0,3331140.3724149982,74480272527,45.27187395309001,120.0,3
351,45375499.95316164,3,0.0,3336761.3901727037,74679897027,80.14106152438187,120.0,4
352,45375499.95316164,3,0.0,3334078.1685592346,74879521527,45.27214368876672,120.0,3
353,40936772.38485108,3,0.0,3340180.8190825996,75083584756,72.05741473950913,120.0,4
354,40943606.22505921,3,0.0,3342130.608401257,75287641149,80.14168699758237,120.0,4
355,40943606.22505921,3,0.0,3340890.060527405,75491697543,45.27129853015565,120.0,3
356,45094335.95215456,3,0.0,3345579.80403867,75691603206,71.69887458318703,120.0,4
357,45094335.95215456,3,0.0,3347304.4018573766,75891508870,80.14270811454112,120.0,4
358,45094335.95215456,3,0.0,3345838.662483574,76091414535,45.271239034301445,120.0,3
359,45094335.95215456,3,0.0,3350753.5974947894,76291320199,71.36156715931936,120.0,4
360,51070242.16587049,3,0.0,3351829.767989959,76485249957,80.14414701441743,120.0,4
361,51070242.16587049,3,0.0,3350039.8149543875,76679179714,45.27157669482096,120.0,3
362,53784613.40540826,3,0.0,3354336.008174545,76870395101,76.82801868270711,120.0,4
363,53152272.54132423,3,0.0,3355801.4295156556,77062242828,80.14602586517849,120.0,4
364,58515098.670895174,3,0.0,3351852.915056678,77248727730,45.27293085120038,120.0,3
365,55833685.60610969,3,0.0,3356673.9659485472,77437894044,80.1475150922934,120.0,4
366,60988423.37257667,3,0.0,3352795.0012168786,77621905621,45.27425327933976,120.0,3
367,60727416.51764688,3,0.0,3356772.6523390776,77806178204,80.1497318236809,120.0,4
368,61230056.545738146,3,0.0,3352628.8728716522,77989948148,45.27594248934403,120.0,3
369,60978736.53169251,3,0.0,3351077.7596394927,78173969412,45.277808675192155,120.0,3
370,59984288.408876985,3,0.0,3353465.2068002387,78358985123,80.15377153250763,120.0,4
371,61973184.65450804,3,0.0,3347650.644253535,78542011938,45.280813149315996,120.0,3
372,60978736.53169251,3,0.0,3346260.8001422016,78726033202,45.28278025894751,120.0,3
373,60978736.53169251,3,0.0,3343324.648833738,78910054465,45.28546029848907,120.0,3
374,60978736.53169251,3,0.0,3340388.4975252743,79094075729,45.28825488708898,120.0,3
375,60978736.53169251,3,0.0,3337452.8769147065,79278096992,45.29117142795719,120.0,3
376,60978736.53169251,3,0.0,3334517.2563041393,79462118255,45.29421850402093,120.0,3
377,60978736.53169251,3,0.0,3331581.635693573,79646139519,45.2974052664432,120.0,3
378,60978736.53169251,3,0.0,3328646.0150830057,79830160782,45.300741759292904,120.0,3
