scheduler,scenario,seed,horizon_s,secure_goodput_bps,secrecy_outage_rate,rekey_events,mean_queue,mean_aos,max_aos,mean_z_l1,final_z_l1,max_z_edge,mean_lyapunov,final_lyapunov,key_inflow_bits,key_overflow_bits,key_overflow_frac,active_overflow_frac,pqc_utilisation,n_active_edges,weight_variant,k_max_bits,aos_T_a,load_scale,cg_mean_iters,cg_max_iters_used,cg_nonconverged,cg_gap_frac,cg_gap_max,key_blocked_edge_slots
qkd_only,nominal,19,600,57217820.799307585,0.5826666666666667,2077,59069503022.375,39.151293084762465,132.0,31556694.751997642,28063971.932617184,4994698.949195346,6.960460073934482e+20,1.9709940679445863e+21,570427764.3153902,9.681582160809242e-07,1.6972494619767987e-15,1.6972494619768026e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,0,600,32052097.96248715,0.3353333333333333,1174,63405943303.75,31.70669522341607,145.0,30607088.23468668,26793076.060062718,3567271.884200436,7.712276273176011e+20,2.3193566213136305e+21,294046148.1713881,6.542732264996909e-07,2.2250698761690304e-15,2.225069876169031e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,1,600,42866565.49820056,0.42633333333333334,1631,61255444120.53833,35.33796262492749,145.0,36692282.94908034,55962362.9880821,4469700.11557042,7.170886880540299e+20,2.1444278240284432e+21,347784615.23694164,4.64708188346874e-07,1.3361953576648975e-15,1.3361953576648963e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,2,600,27164451.024323545,0.294,948,64867625393.15,26.03736114478929,145.0,27607786.21913295,23180119.47272866,2544321.2255831193,7.996561974341665e+20,2.4164828821469397e+21,293422136.6405184,9.637772153681112e-07,3.284609765311838e-15,3.284609765311845e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,3,600,36098780.51996281,0.3536666666666667,1183,63591162298.68667,29.84117975717322,145.0,33449790.91765671,53517463.29209766,5193337.562681599,7.768044428837987e+20,2.299105265445354e+21,302650808.9823697,6.490697253594978e-07,2.1446158612360027e-15,1.963132448705297e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,4,600,34403819.99991635,0.3473333333333333,1327,62193764150.89667,34.514734364266296,145.0,33364022.182930805,29896899.839325804,2525828.009704407,7.63844074420912e+20,2.333239757522528e+21,285347827.8111758,4.5038532350589866e-07,1.5783730577543896e-15,1.578373057754388e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,5,600,37851743.72548058,0.381,1356,62061774354.871666,34.19368911465838,145.0,29037097.755080387,34420024.302908756,5787133.694957613,7.619114315816417e+20,2.3032611317432289e+21,332844877.938175,7.076053507304447e-07,2.1259313200603928e-15,2.1259313200603956e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,6,600,34026265.4408644,0.328,1470,63328626824.13,33.27781884563557,145.0,35161770.39152811,38410041.88793535,3963194.4286273355,7.400089836226052e+20,2.2218516967816466e+21,301679808.59676886,5.668522504723977e-07,1.8789863766788037e-15,1.878986376678807e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,7,600,40736789.595612414,0.407,1618,60752596189.331665,39.99779932738286,145.0,33939585.46078647,30622690.506398376,4442461.706641689,7.400931300338163e+20,2.2513666143989436e+21,331049949.5715769,6.189756604717287e-07,1.8697349486769785e-15,1.8697349486769773e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,8,600,34277948.471642405,0.3443333333333333,1267,63275659650.46,31.363880926796348,145.0,30107456.000519548,37943810.607924275,3134499.425442375,7.66414019265428e+20,2.312171725528864e+21,305765082.01519364,6.30978056484371e-07,2.0636040332853224e-15,2.063604033285323e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,9,600,40479634.35773376,0.41833333333333333,1438,60870021564.996666,33.344029519131524,145.0,30776280.640601106,30734035.961005528,2816001.756618895,7.32543958523536e+20,2.2292947541369016e+21,376405537.92036647,6.934388636827687e-07,1.8422653064936437e-15,1.842265306493647e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,10,600,37890209.67919815,0.37733333333333335,1361,61807990364.73,39.3434446147464,145.0,31831160.854767658,30209827.024990432,3420716.101566588,7.567219269500712e+20,2.2821543064667593e+21,338739129.77225393,6.331213922021553e-07,1.869053016189257e-15,1.869053016189256e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,11,600,36391472.30886167,0.378,1301,62242021801.49167,30.80545055845335,145.0,30993415.047577363,23692604.290320728,2693184.5408057026,7.508695616388126e+20,2.2636979655287222e+21,341953517.1848875,5.505260064903039e-07,1.6099439801715664e-15,1.609943980171567e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,12,600,40344493.48913977,0.4186666666666667,1482,62204278669.78,33.50234644410526,145.0,33735347.73027383,47534881.06762732,5737757.804017558,7.465095775429583e+20,2.2087404282674736e+21,350436608.1555122,7.079447352786872e-07,2.0201791673674818e-15,2.020179167367484e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,13,600,34592314.55999093,0.36833333333333335,1413,62592221251.425,30.522614101859837,145.0,32180293.58554816,26952867.773848794,2900441.5491395066,7.487255980084416e+20,2.2642342343325335e+21,318418621.95275986,5.620097134340085e-07,1.7650026558980193e-15,1.7650026558980217e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,14,600,40977103.44057127,0.409,1366,61309909596.72,35.930874215540435,145.0,31604246.320967045,38796071.687579416,5029568.671335509,7.316668720845379e+20,2.2149214319529293e+21,362977498.11418486,6.761255452834706e-07,1.862720275488747e-15,1.862720275488747e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,15,600,35610416.21611704,0.37766666666666665,1264,62638959171.975,35.044497215927535,145.0,30678693.483403854,32238331.835403576,2525828.0097043933,7.730485718839565e+20,2.3302785388422297e+21,337012671.00057095,1.0047956874315034e-06,2.9814774751593867e-15,2.9814774751593895e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,16,600,33456269.93793753,0.3546666666666667,1391,62755037927.78667,34.61361977752315,145.0,32614568.602653295,24875228.282058474,2507625.1965067047,7.609634783353128e+20,2.3215396815510506e+21,331367567.3491019,6.980754212694215e-07,2.1066498053926504e-15,2.1066498053926556e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,17,600,36770313.92937455,0.36466666666666664,1332,62835466401.638336,36.927754157420864,145.0,28324877.6466262,40697196.94994933,5148819.268038691,7.642872207985287e+20,2.2804328865343456e+21,342475069.64930785,1.2974817701905117e-06,3.7885437077773985e-15,3.3729924197341747e-15,1.0,22,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,18,600,29427834.027460225,0.3,1130,64476627753.44334,32.191694802333295,145.0,33666279.34129344,39588309.83397348,4114469.658438512,7.708210526427886e+20,2.3229430068367838e+21,256391880.77863377,6.256574351937161e-07,2.440238876885117e-15,2.44023887688512e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,weather,19,600,34036785.778899685,0.35733333333333334,1262,63013881475.29667,29.39880627693086,145.0,31991382.65550155,25991735.923086576,2654857.328183159,7.566120397458e+20,2.277042582576265e+21,299447338.9479872,4.937664123107213e-07,1.6489256977384144e-15,1.6489256977384154e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,0,600,52200322.90721215,0.44766666666666666,1446,60422230872.11,39.49213201928085,143.0,39679090.046455935,50231518.49608643,11465253.82808216,7.196210624444331e+20,2.0477439925139936e+21,541673609.0644587,1.4149641043709196e-06,2.6122079434786347e-15,2.6122079434786367e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,1,600,70942674.34374206,0.5316666666666666,1846,57511546264.57,44.53844563411872,144.0,57354674.4856989,126441859.85846002,24805435.46695035,6.577001216089281e+20,1.772701252582759e+21,635278005.3171295,1.2849991227747992e-06,2.0227351049771198e-15,2.0227351049771194e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,2,600,45217237.023536794,0.45166666666666666,1507,62488056861.195,37.14073178782876,145.0,28516239.596706256,29030880.053302575,7470014.443628278,7.606732694561308e+20,2.1773995632259983e+21,555484398.01806,1.8216365305079307e-06,3.279365787783486e-15,3.2793657877834924e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,3,600,56578070.43036222,0.49166666666666664,1549,60765315859.465,41.76484845707587,145.0,36551479.43617213,50189672.01271978,10502222.291600376,7.312157237768095e+20,2.0033118453613663e+21,567087898.2024975,1.3772689729623898e-06,2.428669307400015e-15,2.3415974351483647e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,4,600,57194875.59156793,0.472,1618,58438856133.206665,42.67837387659854,143.0,46025403.41596841,57170846.052496105,14344547.014366526,7.01439195312883e+20,2.0265780639220561e+21,536467176.0685773,8.816406895130997e-07,1.6434196328171967e-15,1.6434196328171951e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,5,600,64220904.0275087,0.5143333333333333,1669,57781943360.435,46.44496026248854,144.0,46065045.59007616,80846292.65162049,12086926.296113627,7.015305706551963e+20,1.9832675869427344e+21,616282946.9375277,1.317922300847485e-06,2.1385019776980494e-15,2.138501977698054e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,6,600,56784955.15050142,0.4493333333333333,1683,60422378497.34,37.805283840106604,132.0,55797038.39103483,117484896.67094195,17571231.45661888,6.85928626743043e+20,1.888150932172206e+21,556614077.9855118,1.3548846851767476e-06,2.4341545403959655e-15,2.4341545403959615e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,7,600,65922778.40237746,0.5836666666666667,2453,56311755303.73333,53.051690280354265,145.0,43581979.233611055,55887928.82320738,12942246.20497432,6.76002148263575e+20,1.9345009527763008e+21,610233132.7772298,1.1507601968690716e-06,1.8857714126924754e-15,1.885771412692475e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,8,600,56824635.432864785,0.478,1588,59968758828.21,42.53020232063194,143.0,48537294.97339082,84929587.05003034,11837845.83949182,7.09665576578617e+20,2.0007130255541147e+21,569189761.3620632,1.0783929572206888e-06,1.8946106033954468e-15,1.894610603395447e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,9,600,66944171.3458051,0.5623333333333334,1930,56893708166.77167,45.538300059199216,143.0,45258556.39860869,79969716.52177581,13719108.023629306,6.751966556254267e+20,1.9078480508315889e+21,697269231.5602018,1.5249422099148334e-06,2.187020652700593e-15,2.1870206527005912e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,10,600,64650460.41395884,0.5453333333333333,1906,57255281443.79,47.14219738305431,143.0,47297064.750777945,64974804.811286606,13796578.847641885,6.855611311728781e+20,1.9178994026522736e+21,633951230.5563719,1.1187007351608672e-06,1.7646479433111387e-15,1.7646479433111338e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,11,600,58788950.163541205,0.5106666666666667,1665,58743563158.58,40.082006694207415,145.0,47791324.356887884,63771279.378739625,13979177.123497035,6.907131385522094e+20,1.966200705203996e+21,640045881.9342195,1.2859016444155547e-06,2.00907728759938e-15,2.0090772875993823e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,12,600,63929919.406871036,0.5656666666666667,1891,58744127853.48167,45.42835795383286,143.0,39922264.330874115,70826848.18503842,18740783.508396097,6.716081098196361e+20,1.7898314396271297e+21,657119486.6995394,1.5793950822740044e-06,2.403512776963446e-15,2.2793164959446932e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,13,600,57291599.493272886,0.48433333333333334,1690,59228969857.88167,39.07027038958843,145.0,43493777.93050916,71704173.28546672,14914044.713294845,6.851264904599816e+20,1.9271967754509437e+21,573959450.1273184,1.3292135593819709e-06,2.315866668084511e-15,2.2616587462467954e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,14,600,71044100.76362258,0.534,1662,57565200717.07166,45.185114142087514,143.0,49884869.36438071,134864047.20529932,15517413.068967467,6.719899725186909e+20,1.8623680955192317e+21,678551459.2994279,1.7844563341305394e-06,2.6298025148643934e-15,2.629802514864395e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,15,600,58451255.29083018,0.5366666666666666,1768,59461686208.28,43.55056931167613,143.0,30515245.012394194,52443187.1575105,7064412.219099241,7.201963538180877e+20,2.0361368447480685e+21,618864111.568943,1.968647558747705e-06,3.1810659593053368e-15,3.181065959305344e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,16,600,57299971.5942681,0.5086666666666667,1913,58994665792.17167,51.892439682718994,132.0,43028758.5559791,49446759.14928323,12435371.779967474,6.92093743636336e+20,1.9936044794092572e+21,625582829.8554938,1.3571579984541712e-06,2.1694297440479102e-15,2.169429744047908e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,17,600,64281226.82350873,0.564,2151,57729747875.04833,54.784314808645725,143.0,43715298.81248375,107497145.57528315,11231125.08753461,6.768305047576298e+20,1.8985748761738003e+21,612831346.1500584,1.5244028210847915e-06,2.4874752746598653e-15,2.4537457114050233e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,18,600,50398878.36713419,0.37366666666666665,1338,61899060716.526665,45.61605255777053,132.0,46862363.24432532,102885799.52593547,16683237.042547185,7.243979932698298e+20,2.0290110289626926e+21,485236453.05891085,1.0433449233460124e-06,2.1501783651430316e-15,2.150178365143033e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,relay_compromise,19,600,57157429.23629655,0.4643333333333333,1551,59942634254.155,43.619442916122374,132.0,43408968.517725535,58905839.266554944,11215745.234184796,7.11006445704303e+20,1.982312092743786e+21,570427764.3153902,1.0835092017331092e-06,1.8994678546783282e-15,1.8994678546783326e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,0,600,51610543.007134065,0.5393333333333333,1827,108929057079.54834,38.56086601583252,143.0,29269350.790898107,26623713.74125512,3438797.3648215053,2.479817256127083e+21,6.519855991572821e+21,541673609.0644587,1.1446422701205663e-06,2.113158645660278e-15,2.1131586456602794e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,1,600,69394578.43530636,0.6926666666666667,2434,105380746492.22333,40.556607160262,144.0,31470003.874613076,41140568.11583026,6741146.892740824,2.3096741639683818e+21,5.974462943374194e+21,635278005.3171295,9.637674130980045e-07,1.5170797745734858e-15,1.5170797745734854e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,2,600,45139530.901477195,0.511,1640,111148067634.38834,36.66143319156659,145.0,26668883.95839663,25662112.91157993,2544617.9332673964,2.5439941530217307e+21,6.678307041448004e+21,555484398.01806,1.7017951421394173e-06,3.063623655698226e-15,3.063623655698232e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,3,600,56578070.43036221,0.5906666666666667,1893,109183329797.555,40.16055723756656,145.0,27226113.417866964,33399704.038826425,5345371.470988046,2.4893332612207665e+21,6.402810175925205e+21,567087898.2024975,1.3347601000962249e-06,2.353709370852426e-15,2.2654881468804002e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,4,600,57898156.1412051,0.585,2073,106418102663.09666,40.862138390064814,143.0,31148589.04586879,28501540.54287576,2629140.048521921,2.4156139193858853e+21,6.424530936566102e+21,536467176.0685773,7.283508144974833e-07,1.3576801097787523e-15,1.357680109778751e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,5,600,65252305.154052034,0.6343333333333333,2157,105614723760.62,41.54895931534229,144.0,33005806.865367595,47591447.83687979,9296125.498441745,2.412262335478994e+21,6.306960443024413e+21,616282946.9375277,1.1580640550956645e-06,1.8791109844112835e-15,1.8791109844112878e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,6,600,56700697.88074634,0.5583333333333333,1918,108521693416.89833,35.72819457290219,132.0,35542674.13538343,49071665.05181265,8320634.761599198,2.3894085217103936e+21,6.18890546219538e+21,556614077.9855118,1.2091099648818809e-06,2.172259043928373e-15,2.1722590439283696e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,7,600,66909807.48012728,0.691,2458,104252282108.15167,46.81827694770732,145.0,32753741.23613643,30411906.471408807,3689698.4690084294,2.3580564631762496e+21,6.222736005760357e+21,610233132.7772298,1.0372807239394598e-06,1.699810561282858e-15,1.6998105612828576e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,8,600,56348641.98039379,0.583,2039,108237289776.95,41.890516324310276,143.0,29126494.07398985,25365849.472633485,4840866.46689702,2.453290742424877e+21,6.425564314642518e+21,569189761.3620632,9.249211832647178e-07,1.6249786030082381e-15,1.6249786030082383e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,9,600,66348790.19682463,0.688,2337,104904655289.00166,41.71534796069289,143.0,28205308.31065969,38681726.06054383,5209400.997942032,2.365774200696009e+21,6.2285145909082e+21,697269231.5602018,1.2572397204055862e-06,1.803090776847274e-15,1.8030907768472726e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,10,600,64513062.23986899,0.629,2133,105464624983.53334,44.50734480802942,143.0,35162995.880505614,39764768.54102008,8542356.116075525,2.3860010807158563e+21,6.238635320245796e+21,633951230.5563719,1.081991823694746e-06,1.706742997793635e-15,1.70674299779363e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,11,600,58290112.84110766,0.631,2121,106718910743.85,38.578170576774816,145.0,29653036.94011294,18290688.214174706,3175944.360818304,2.419970512025431e+21,6.397766527158014e+21,640045881.9342195,1.1486288805928613e-06,1.794603969830574e-15,1.794603969830576e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,12,600,67981066.04531024,0.695,2333,106446883043.565,42.43391827041597,143.0,29063872.994378556,72255404.12591545,12526933.29990715,2.3897400232774253e+21,5.974308298573244e+21,657119486.6995394,1.324025340920798e-06,2.0148928280469545e-15,2.014892828046953e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,13,600,57301721.545761324,0.6083333333333333,2099,107000988693.38167,37.51414862827211,145.0,32072483.663234558,31382576.132501256,3948868.675182727,2.383287858540296e+21,6.276751795908636e+21,573959450.1273184,1.1046211187367604e-06,1.9245629956815385e-15,1.9245629956815353e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,14,600,70177778.00463608,0.6823333333333333,2163,105427544320.6,40.93077582988295,143.0,25983404.105493456,69824264.01091902,12561428.747294392,2.3441467422903506e+21,6.106917618401423e+21,678551459.2994279,1.3995036066581298e-06,2.0624870634027533e-15,2.062487063402755e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,15,600,60824893.15797284,0.6236666666666667,2057,107367046713.02167,42.28856262223014,143.0,28860466.630189374,50428623.5738433,6275459.481417827,2.454267913126878e+21,6.395425802837882e+21,618864111.568943,1.4596452109216784e-06,2.358587585926075e-15,2.35858758592608e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,16,600,55975363.38517936,0.6053333333333333,2195,107274981145.98666,46.826850088810694,132.0,32146442.16567862,22730526.87948273,2527009.2514961916,2.414225300602998e+21,6.429842467630235e+21,625582829.8554938,1.2350233191951374e-06,1.974196317824805e-15,1.9741963178248027e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,17,600,63655288.8201654,0.642,2404,106062836979.85,50.12859375640255,143.0,31395237.71470187,58822244.43251088,9977812.68282927,2.393959529917655e+21,6.256751317398142e+21,612831346.1500584,1.408551385972956e-06,2.2984323416577598e-15,2.2562314576234426e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,18,600,50943861.0580673,0.505,1939,109637144846.64667,47.56182951916867,132.0,33488225.15472835,59523989.72359447,6084189.696097818,2.448424350985823e+21,6.425933720050216e+21,485236453.05891085,7.5106243002665e-07,1.547827714286474e-15,1.547827714286475e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,traffic_surge,19,600,57217820.799307585,0.5826666666666667,2077,108151169689.04167,39.151293084762465,132.0,31556694.751997642,28063971.932617184,4994698.949195346,2.4404526766543077e+21,6.32903982693825e+21,570427764.3153902,9.681582160809242e-07,1.6972494619767987e-15,1.6972494619768026e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,0,600,52156009.87015302,0.4886666666666667,1574,60252114628.46167,39.74737929369284,143.0,32915886.842408974,55590954.49791686,10721314.053667119,7.193845350702142e+20,2.041915164980402e+21,541673609.0644587,1.2360992383414484e-06,2.2820001153025597e-15,2.2820001153025617e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,1,600,68264372.95279199,0.624,2071,57432809171.10333,43.48583797062243,144.0,31926742.126295358,77973309.25706935,12527363.804690033,6.485254446383124e+20,1.7857449596477448e+21,635278005.3171295,1.377631158150372e-06,2.1685484884096706e-15,2.1685484884096702e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,2,600,45059639.06308052,0.4856666666666667,1603,62282292952.53167,39.01565284915804,145.0,26419351.953430608,29267102.59029924,4459985.935598652,7.531906105629796e+20,2.151849728118148e+21,555484398.01806,1.7220359467273738e-06,3.1000617710803586e-15,3.1000617710803645e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,3,600,55035750.347240105,0.549,1723,60683234260.11833,43.56725390441832,145.0,27776754.848841045,42586516.925873354,7052300.330005265,7.294868335642791e+20,2.0081919268487847e+21,567087898.2024975,1.4748341076003789e-06,2.6007151841454754e-15,2.5162812706959293e-15,1.0,23,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,4,600,57844213.73217494,0.5393333333333333,1826,57898882141.096664,39.16034753203665,143.0,34567228.282769136,53781516.76962663,10092567.478575174,6.86395262950792e+20,1.9926704084959088e+21,536467176.0685773,8.19256628929091e-07,1.5271328153437003e-15,1.5271328153436987e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,5,600,64716914.697548755,0.573,1889,57375403486.53667,44.806093652577246,144.0,38427018.002801694,93534341.94094627,11761641.976815261,6.912829139221061e+20,1.9654945525763214e+21,616282946.9375277,1.5316590127323337e-06,2.485317856584465e-15,2.48531785658447e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,6,600,56166333.49385664,0.5123333333333333,1637,60036885484.486664,37.86583808295035,132.0,37371973.124734454,85852716.03750145,11646147.023830438,6.787219273643324e+20,1.8900123417626778e+21,556614077.9855118,1.4400206652203078e-06,2.587107876308135e-15,2.58710787630813e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,7,600,66909807.4801273,0.6613333333333333,2345,55722292415.14167,48.74548713982111,145.0,35758100.156253144,55520763.32063453,8522852.299352914,6.68552243980067e+20,1.916912984680362e+21,610233132.7772298,1.2176307948169261e-06,1.99535346315165e-15,1.9953534631516497e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,8,600,56850448.503641106,0.5233333333333333,1741,59666400954.91,44.26701603142445,143.0,35622477.39309496,72438343.19078512,10799946.862218166,6.916435149001971e+20,1.9439671298057917e+21,569189761.3620632,1.05569378845384e-06,1.854730812317459e-15,1.8547308123174595e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,9,600,66898922.91765514,0.6343333333333333,2080,56397328707.00667,45.77781791002178,143.0,34777988.64119844,90992695.21661645,12905759.665736519,6.63067941193267e+20,1.8718922290414575e+21,697269231.5602018,1.4153044426055104e-06,2.029781866953517e-15,2.029781866953515e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,10,600,64241059.65601869,0.6016666666666667,2019,57031776156.325,45.951654536424236,143.0,38108580.585033305,81199529.07770747,11693262.471174113,6.83519547600112e+20,1.9159707030934554e+21,633951230.5563719,1.1350922171104075e-06,1.7905040047232363e-15,1.790504004723231e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,11,600,59182348.971063994,0.5636666666666666,1830,58270334119.42167,43.43380813546752,145.0,33443878.580440916,60364101.94752753,13697201.313503401,6.836409308369914e+20,1.9569743985829046e+21,640045881.9342195,1.2847329437237764e-06,2.007251323672784e-15,2.0072513236727863e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,12,600,65126854.36582738,0.6503333333333333,2166,58461590049.003334,45.22586146342968,143.0,26250606.629567806,91495300.80570456,14327330.457039054,6.87795680609175e+20,1.7805233976485043e+21,657119486.6995394,1.6933784152683984e-06,2.576971843847749e-15,2.576971843847747e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
qkd_only,coalition_partition,13,600,57504251.16322516,0.5693333333333334,1909,58370334857.71667,39.868500868185805,145.0,32946522.125900105,51075507.30118636,6572977.75290514,6.795496557454181e+20,1.9579081377739217e+21,573959450.1273184,1.27485669903581e-06,2.2211616147325656e-15,2.221161614732562e-15,1.0,24,W3,500000000,300.0,1.0,0.0,0,0,0.0,0.0,0
