t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow,cg_iters,cg_columns,cg_converged,obj_lp,obj_greedy,key_blocked_edges
0,245000000.0,0,2109375.0,2425672.7430555555,0,0.8678816811621574,0.9476988686844755,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7200000.0,0.0,1,5,1,1.5601026095561774e+16,1.5601026095561776e+16,0
1,245000000.0,0,1796875.0,2351345.486111111,0,1.9210137071769111,2.1124243899047483,0,0.0,728125.0,192998046875.0,346875.0,19299804687500.0,7200000.0,0.0,1,6,1,1.5589178731719426e+16,1.5589178731719424e+16,0
2,245000000.0,0,1718750.0,2281358.5069444445,0,2.994112692211281,3.1629597325192615,0,0.0,718750.0,130585937500.0,190625.0,13058593750000.0,7200000.0,0.0,1,7,1,1.5593434543936038e+16,1.5593434543936034e+16,0
3,245000000.0,0,1718750.0,2200520.8333333335,0,4.023049426344968,4.162959732519262,0,0.0,762500.0,145351562500.0,190625.0,14535156250000.0,7200000.0,0.0,1,8,1,1.5575474641472196e+16,1.5575474641472196e+16,0
4,245000000.0,0,1328125.0,2130625.997127196,0,4.5690916514499085,5.504749365183861,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.146579054,4.129105946049094e-10,1,8,1,1.5588025041698278e+16,1.5588025041698278e+16,0
5,245000000.0,0,1328125.0,2088508.9386988366,0,5.450750198805584,6.504749365183861,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.146579054,4.129105946049094e-10,1,8,1,1.557684933601089e+16,1.5576849336010888e+16,0
6,245000000.0,0,1337500.0,2068614.1024926987,0,6.335795165311173,7.494209936496078,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.146579054,4.129105946049094e-10,1,8,1,1.5582250072898718e+16,1.5582250072898718e+16,0
7,245000000.0,0,1337500.0,2051974.4746198948,0,7.054469192189587,8.494209936496077,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.146579054,4.129105946049094e-10,1,9,1,1.5571257461908e+16,1.5571257461908002e+16,0
8,245000000.0,0,1346875.0,2043603.0789497164,0,7.71745158582344,9.483817119540017,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.255873569,1.2209966371301562e-10,1,10,1,1.5576905530051442e+16,1.557690553005144e+16,0
9,245000000.0,0,1346875.0,2035231.6832795376,0,8.536877643504877,10.483817119540017,0,0.0,571875.0,109013671875.0,190625.0,10901367187500.0,7203317.255873569,1.2209966371301562e-10,1,10,1,1.5566071361570128e+16,1.5566071361570126e+16,0
10,245000000.0,0,1356250.0,2026860.2876093602,0,7.551964551328165,11.473567876220299,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203317.25587361,1.2209966371301562e-10,1,10,1,1.5578044387315658e+16,1.5578044387315658e+16,0
11,245000000.0,0,1356250.0,2018488.8919391828,0,8.193626023789975,12.473567876220299,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203317.25587361,1.8314949556952342e-10,1,10,1,1.5567829485626858e+16,1.556782948562686e+16,0
12,245000000.0,0,1296526.2164210158,1999266.8018245606,0,7.197246217559588,13.463459251806457,0,0.0,760841.372063205,144720586122.41324,190625.0,14472058612241.324,7203317.25587361,1.8314949556952342e-10,1,11,1,1.5574649575342696e+16,1.5574649575342692e+16,0
13,245000000.0,0,1365625.0,1996451.5103611846,0,7.132827950445378,14.463459251806457,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203337.007318463,3.915028301548773e-10,1,11,1,1.5568499351239386e+16,1.556849935123938e+16,0
14,245000000.0,0,1307559.8443578004,1982785.5244533643,0,5.914488784983157,15.453488372093023,0,0.0,760841.372063205,144720586122.41324,190625.0,14472058612241.324,7203337.007318463,3.915028301548773e-10,1,11,1,1.5576589161035256e+16,1.5576589161035256e+16,0
15,245000000.0,0,1375000.0,1987349.5410302617,0,8.064377798113027,16.453488372093023,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203337.007318463,6.853833056652547e-10,1,11,1,1.5565331376228904e+16,1.5565331376228906e+16,0
16,245000000.0,0,1318593.472294585,1984794.666233552,0,6.60687055248169,17.443652440674907,0,0.0,760841.372063205,144720586122.41324,190625.0,14472058612241.324,7203337.007318463,4.525526620113851e-10,1,11,1,1.5574351977116798e+16,1.5574351977116798e+16,0
17,245000000.0,0,1384375.0,1998646.0414368426,0,8.966706324515412,18.443652440674907,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203337.007318463,4.525526620113851e-10,1,11,1,1.5562206678787532e+16,1.5562206678787534e+16,0
18,245000000.0,0,1329627.1002313697,2012116.8210321097,0,7.244249560134275,19.433948736332677,0,0.0,760841.372063205,144720586122.41324,190625.0,14472058612241.324,7203337.007318463,4.525526620113851e-10,1,11,1,1.557226049194916e+16,1.5572260491949158e+16,0
19,245000000.0,0,1393750.0,2034496.4684229381,0,9.819617652284073,20.433948736332677,0,0.0,571874.9999999898,109013671874.9961,190625.0,10901367187499.61,7203337.007318463,6.60905996596739e-10,1,11,1,1.5559141481423494e+16,1.5559141481423494e+16,0
20,245000000.0,0,1340660.7281681544,2043052.7047373396,0,7.861202476220888,21.424374610522566,0,0.0,760841.372063205,144720586122.41324,190625.0,14472058612241.324,7203337.007318463,8.937366402506086e-10,1,11,1,1.5570195538426478e+16,1.5570195538426474e+16,0
