t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
0,245000000.0,0,2334375.0,2660980.902777778,0,0.7964987229967943,0.8563935128191404,0
1,245000000.0,0,2534375.0,2796961.8055555555,0,1.7659661855679487,1.7888379431050634,0
2,245000000.0,0,2343750.0,2932942.7083333335,0,2.7609844497148215,2.852969399722785,0
3,245000000.0,0,2543750.0,3068923.611111111,0,3.733512693112637,3.785931820414579,0
4,245000000.0,0,2353125.0,3204904.513888889,0,4.739218454308058,4.849572558806351,0
5,245000000.0,0,2553125.0,3335460.0694444445,0,5.664685098135609,5.7830470317623455,0
6,245000000.0,0,2362500.0,3458420.138888889,0,6.606243703351606,6.846202665538397,0
7,245000000.0,0,2562500.0,3584092.8819444445,0,7.592265894208488,7.780183343085625,0
8,245000000.0,0,2371875.0,3708680.5555555555,0,8.58598660448154,8.842859400516252,0
9,245000000.0,0,2571875.0,3836460.924546788,0,8.191086059206347,9.777340523733178,0
10,245000000.0,0,2381250.0,3957517.8506548605,0,8.655147636598183,10.839542449365096,0
11,245000000.0,0,2581250.0,4079659.8462073747,0,9.455697474013242,11.77451834640333,0
12,245000000.0,0,2390625.0,4180419.9923587465,0,10.385378767245172,12.836251502639419,0
13,245000000.0,0,2590625.0,4261717.980349179,0,11.314986171876946,13.771716587083393,0
14,245000000.0,0,2400000.0,4362391.421797208,0,11.283404349092752,14.83298625572678,0
15,245000000.0,0,2600000.0,4421327.2621816285,0,12.484237160765941,15.768935024990387,0
16,245000000.0,0,2409375.0,4475599.136395807,0,8.490749483245718,16.829746408753824,0
17,245000000.0,0,2609375.0,4525208.1825986225,0,9.770269110446195,17.76617344251305,0
18,245000000.0,0,2418750.0,4554008.567456741,0,11.561540424421121,18.82653166649447,0
19,245000000.0,0,2404265.1639878443,4589164.488659557,0,11.570868394532383,19.76343162515507,0
20,245000000.0,0,2428125.0,4622024.458402734,0,11.394169932653638,20.823341738280245,0
21,245000000.0,0,2628125.0,4642992.067034801,0,12.72268709126564,21.76070936147958,0
22,245000000.0,0,2437500.0,4669602.03677798,0,12.484346758655844,22.820176337912653,0
23,245000000.0,0,2637500.0,4684071.111142371,0,13.019923059405262,23.758006443054764,0
24,245000000.0,0,2446875.0,4682438.208546534,0,10.47768175076653,24.817035183577595,0
25,245000000.0,0,2646875.0,4682869.98284048,0,10.885387417393346,25.755322664400698,0
26,245000000.0,0,2456250.0,4681179.990243673,0,8.470926708652279,26.813917997761724,0
27,245000000.0,0,2656250.0,4699135.427648807,0,10.288137296792174,27.75265782293725,0
28,245000000.0,0,2465625.0,4696615.738708273,0,7.474710978940716,28.81082450717073,0
