t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
164,245000000.0,0,4015431.484727185,4899481.189721388,0,15.334179881574038,164.43380419163302,0
165,245000000.0,0,4030412.4564696597,4899897.327825345,0,15.424920751681144,165.43380419163302,0
166,245000000.0,0,4045393.428212134,4900313.465929303,0,15.515662867396781,166.43380419163302,0
167,245000000.0,0,4060374.3999546086,4900729.604033261,0,15.606406214937119,167.43380419163302,0
168,245000000.0,0,4075355.371697083,4901145.742137218,0,15.697150780720959,168.43380419163302,0
169,245000000.0,0,4090336.3434395576,4901561.880241175,0,15.787896551366021,169.43380419163302,0
170,245000000.0,0,4105317.315182032,4901978.018345133,0,15.878643513685313,170.43380419163302,0
171,245000000.0,0,4120298.2869245065,4902614.465548644,0,15.96939165468358,171.43380419163302,0
172,245000000.0,0,4135279.258666981,4903030.603652601,0,16.060140961553838,172.43380419163302,0
173,245000000.0,0,4150260.2304094555,4903446.741756558,0,16.150891421673972,173.43380419163302,0
174,245000000.0,0,4165241.20215193,4903862.879860517,0,16.24164302260341,174.43380419163302,0
175,245000000.0,0,4180222.1738944044,4904279.017964474,0,16.332395752079876,175.43380419163302,0
176,245000000.0,0,4210998.590517865,4905133.918426237,0,16.422987108834835,176.43380419163302,0
177,245000000.0,0,4241775.007141325,4905988.818887999,0,16.51358307517606,177.43380419163302,0
178,245000000.0,0,4272551.423764785,4906843.7193497615,0,16.604183551514335,178.43380419163302,0
179,245000000.0,0,4303327.840388245,4907698.619811525,0,16.694788441108734,179.43380419163302,0
180,245000000.0,0,4334104.257011705,4908553.520273288,0,16.78539764996553,180.43380419163302,0
181,245000000.0,0,4364880.673635165,4909408.420735051,0,16.876011086741354,181.43380419163302,0
182,245000000.0,0,4395657.090258625,4910263.321196813,0,16.96662866265043,182.43380419163302,0
183,245000000.0,0,4426433.506882085,4911118.221658576,0,17.057250291375688,183.43380419163302,0
184,245000000.0,0,4457209.923505546,4911973.122120339,0,17.147875888983567,184.43380419163302,0
185,245000000.0,0,4487986.340129006,4912828.022582103,0,17.23850537384228,185.43380419163302,0
186,245000000.0,0,4518762.756752466,4913682.923043865,0,17.329138666543464,186.43380419163302,0
187,245000000.0,0,4549539.173375926,4914537.823505628,0,17.419775689826995,187.43380419163302,0
188,245000000.0,0,4580315.589999386,4915392.72396739,0,17.510416368508817,188.43380419163302,0
189,245000000.0,0,4609375.0,4916247.624429153,0,17.60106062941169,189.43380419163302,0
190,245000000.0,0,4609375.0,4917102.524890916,0,17.691708401298662,190.43380419163302,0
191,245000000.0,0,4609375.0,4917957.425352679,0,17.782359614809195,191.43380419163302,0
192,245000000.0,0,4609375.0,4918812.325814441,0,17.873014202397783,192.43380419163302,0
193,245000000.0,0,4609375.0,4919667.226276204,0,17.96367209827496,193.43380419163302,0
194,245000000.0,0,4609375.0,4920522.126737967,0,18.054333238350623,194.43380419163302,0
195,245000000.0,0,4609375.0,4921377.027199729,0,18.144997560179487,195.43380419163302,0
196,245000000.0,0,4609375.0,4921625.277022962,0,18.235836161317096,196.43380419163302,0
197,245000000.0,0,4609375.0,4921625.277022962,0,18.326745252226186,197.43380419163302,0
198,245000000.0,0,4609375.0,4921625.277022962,0,18.417654343135275,198.43380419163302,0
199,245000000.0,0,4609375.0,4921625.277022962,0,18.508563434044365,199.43380419163302,0
200,735000000.0,0,3828125.0,4793587.082578518,0,18.6423110964628,200.5223125387654,0
201,735000000.0,0,3828125.0,4687233.724088281,0,18.74735615523913,201.5223125387654,0
202,735000000.0,0,2881795.1416909196,4584721.197421748,0,18.880771254116436,202.5223125387654,0
203,735000000.0,0,3107340.2833818393,4487764.226310771,0,18.981627569832032,203.5223125387654,0
204,735000000.0,0,2386555.566763678,4396362.810755347,0,19.138178591884046,204.57849446814666,0
205,735000000.0,0,2386555.5667636786,4304961.395199926,0,19.25488510043336,205.57849446814666,0
206,735000000.0,0,1440225.7084545982,4213559.979644503,0,19.45929927204022,206.57849446814666,0
207,735000000.0,0,1665770.8501455178,4122158.5640890813,0,19.560251858066678,207.57849446814666,0
208,735000000.0,0,944986.1335273567,4030757.148533659,0,19.885530198268235,208.64821942227445,0
209,735000000.0,0,944986.1335273571,3939355.7329782364,0,20.053442945373614,209.64821942227445,0
210,735000000.0,0,224201.41690919595,3847954.3174228137,0,21.405210671037374,210.86449103090555,0
211,735000000.0,0,224201.4169091964,3740276.8602007246,0,37.070530180667554,211.86449103090555,0
212,607874675.2745049,1,0.0,3709326.3442593277,127125325,34.850391523858484,212.9812539769785,2
213,607874675.2745051,1,0.0,3662099.786651264,254250649,49.529667048729046,213.9812539769785,2
214,550479112.5457509,1,0.0,3648270.2221189667,438771537,34.682330775505505,215.00648274715795,1
215,550479112.5315523,1,0.0,3612609.060365988,623292424,49.516993949506876,216.00648274712987,1
