t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
139,16178629.869915657,1,0.0,1583496.1648466277,28210562275,95.71806736018706,120.0,2
140,42085227.2329685,3,0.0,1586831.2177376405,28413477048,60.912062544765945,120.0,4
141,29003740.339646976,2,0.0,1589519.21136033,28629473308,31.5186221100978,120.0,2
142,55813007.39359651,4,0.0,1586971.9590462523,28818660302,54.92389538249167,120.0,6
143,0.0,0,8363.15906617046,1602248.3816358023,29063660302,0.0,0.0,0
144,29075466.010151945,2,0.0,1611215.0242752326,29279584835,69.10429208325502,120.0,2
145,0.0,0,25089.477198511377,1626491.4468647824,29524584835,0.0,0.0,0
146,54767090.661427595,4,0.0,1624307.2107493186,29714817743,53.41226431616787,120.0,5
147,29003740.339646976,2,0.0,1626995.2043720079,29930814003,31.472486774906322,120.0,2
148,41921278.33578977,3,0.0,1630386.407633991,30133892725,49.42289721898649,120.0,3
149,0.0,0,8363.15906617046,1645662.8302235408,30378892725,0.0,0.0,0
150,43175002.157876804,3,0.0,1649124.7290250377,30580717723,57.033772698358845,120.0,4
151,0.0,0,13156.908434259123,1665015.9981185487,30825717723,0.0,0.0,0
152,71101801.5049914,5,0.0,1657114.0296942848,30999615922,47.116690859280894,120.0,6
153,0.0,0,8363.15906617046,1673005.2987877957,31244615922,0.0,0.0,0
154,55393952.57247111,4,0.0,1671163.8336940692,31434221969,52.340102323197215,120.0,5
155,14989652.638215281,1,0.0,1677569.8545699576,31664232317,21.781579078206388,120.0,1
156,45670738.96504757,3,0.0,1683823.5792109508,31863561578,62.67872706223847,120.0,3
157,0.0,0,14974.940260793366,1699988.4885231773,32108561578,0.0,0.0,0
158,56028024.78927082,4,0.0,1698419.0989116742,32297533552,52.000470818520405,120.0,5
159,15334338.827052407,1,0.0,1704600.7147167055,32527199213,21.763476020831774,120.0,1
160,58516551.2906854,4,0.0,1705278.9999802513,32713682662,50.24710613361225,120.0,4
161,0.0,0,8363.15906617046,1721443.909292478,32958682662,0.0,0.0,0
162,44435936.28572004,3,0.0,1724905.8080939746,33159246726,58.96352877670885,120.0,4
163,15334338.827052407,1,0.0,1731087.423899006,33388912387,21.748645267879095,120.0,1
164,58516551.2906854,4,0.0,1734553.4288512752,33575395835,61.953469446629825,120.0,4
165,0.0,0,8363.15906617046,1750718.3381635018,33820395835,0.0,0.0,0
166,56654886.70031437,4,0.0,1748876.8730697753,34008740949,51.666897798306785,120.0,5
167,15334338.827052407,1,0.0,1755058.4888748066,34238406610,21.827533231964093,120.0,1
168,45670738.96504757,3,0.0,1761312.2135157988,34437735871,61.6053564780806,120.0,3
169,0.0,0,14974.940260793366,1777477.122828026,34682735871,0.0,0.0,0
170,56654886.70031437,4,0.0,1775499.6199931875,34871080985,44.97470254750264,120.0,5
171,15334338.827052407,1,0.0,1782562.4721964304,35100746646,21.82342428546021,120.0,1
172,58516551.2906854,4,0.0,1784121.993858187,35287230094,49.824049175857304,120.0,4
173,16576764.827788815,1,0.0,1790541.4060287632,35515653330,21.883389302233393,120.0,1
174,30336400.137995165,2,0.0,1801169.5626319284,35730316930,61.890396782183316,120.0,2
175,15334338.827052407,1,0.0,1809800.8424982722,35959982591,22.00249930060214,120.0,1
176,85904909.95325962,5,0.0,1807565.7147463125,36119077682,61.14774787955898,120.0,6
177,14835727.739954531,1,0.0,1818077.5380936128,36349241954,22.103780876214472,120.0,1
178,64482948.543477535,4,0.0,1821466.6232357798,36529759005,49.96248107722714,120.0,4
179,32174798.899424575,2,0.0,1820689.988796967,36742584206,21.46894117219118,120.0,2
180,51637136.2178397,3,0.0,1829654.5133165815,36935947070,61.43353037673317,120.0,3
181,14835727.739954531,1,0.0,1840166.3366638818,37166111343,22.18446093717336,120.0,1
182,81413461.68313943,5,0.0,1838994.8285001277,37329697879,61.45083021398958,120.0,6
183,14835727.739954531,1,0.0,1849506.6518474284,37559862151,22.326675886751755,120.0,1
184,64482948.543477535,4,0.0,1852895.7369895957,37740379204,50.15746756402322,120.0,4
185,32583356.919232726,2,0.0,1851778.3484995791,37952795847,21.603904673024974,120.0,2
186,51292615.60931855,3,0.0,1860742.8730191935,38146503231,61.54029588632707,120.0,3
187,14835727.739954531,1,0.0,1871179.930609436,38376667503,22.434872144883034,120.0,1
188,76984240.2605942,5,0.0,1871781.2960628802,38544683264,60.621027993680535,120.0,6
189,14835727.739954531,1,0.0,1882218.3536531234,38774847536,22.647630855864307,120.0,1
190,80191067.54176861,5,0.0,1875156.501551272,38939656467,40.22323257945031,120.0,5
191,14835727.739954531,1,0.0,1886133.9908052469,39169820740,23.045967160637474,120.0,1
192,53782924.71579457,3,0.0,1895098.5153248613,39361037816,61.62816008735285,120.0,3
193,32174798.899424575,2,0.0,1894787.5467927223,39573863016,21.742201122019267,120.0,2
194,66628737.0414324,4,0.0,1900964.3516236134,39752234280,62.61398724181737,120.0,4
195,14835727.739954531,1,0.0,1911941.840877588,39982398552,23.187086922540953,120.0,1
196,83756486.8089495,5,0.0,1907897.0068498263,40143642065,53.51905900432143,120.0,6
197,19770727.226210523,1,0.0,1917803.5326736234,40368871337,24.26285111159199,120.0,1
198,63652923.68830656,3,0.0,1926768.0571932374,40550218414,61.60755430843824,120.0,3
199,42256119.26388951,2,0.0,1923180.1027469242,40752962294,22.63109721008367,120.0,2
200,81772347.04230936,4,0.0,1929275.6117097023,40916189948,63.95284060264473,120.0,4
