t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
265,245000000.0,0,2216881.5588123053,4860059.932601669,0,24.55110499928128,265.433804191633,0
266,245000000.0,0,2067350.7187380744,4855906.2981551625,0,24.647940689311483,266.433804191633,0
267,245000000.0,0,1917819.8786638435,4851752.663708655,0,24.745700081826964,267.433804191633,0
268,245000000.0,0,1768289.0385896126,4847599.02926215,0,24.844617375998563,268.433804191633,0
269,245000000.0,0,1618758.1985153814,4843445.394815642,0,24.945013253038177,269.433804191633,0
270,245000000.0,0,1469227.3584411503,4839291.760369136,0,25.047338854880635,270.433804191633,0
271,245000000.0,0,1319696.5183669191,4835138.125922631,0,25.15224963877944,271.433804191633,0
272,245000000.0,0,1170165.678292688,4830984.491476123,0,25.260735809071523,272.433804191633,0
273,245000000.0,0,1020634.8382184568,4826830.857029617,0,25.37436729224422,273.433804191633,0
274,245000000.0,0,871103.9981442257,4822677.222583111,0,25.49579073236449,274.433804191633,0
275,245000000.0,0,721573.1580699948,4818262.861389894,0,25.62984358231242,275.433804191633,0
276,245000000.0,0,572042.3179957637,4814109.226943388,0,25.78641247455057,276.433804191633,0
277,245000000.0,0,422511.4779215327,4809955.592496882,0,25.989346888214616,277.433804191633,0
278,245000000.0,0,272980.63784730155,4805801.958050375,0,26.314561772153862,278.433804191633,0
279,245000000.0,0,105835.78372152377,4801159.04543577,0,27.44370118484071,279.433804191633,0
280,229304877.97651097,1,0.0,4801625.22202152,15695122,36.74081886204934,280.42811114147685,1
281,202210917.3438009,1,0.0,4810911.04725073,58484205,36.830003609116226,281.41862725034474,1
282,202210917.3438009,1,0.0,4816576.307288259,101273287,36.92091270002532,282.41862725034474,1
283,202210917.3438009,1,0.0,4816576.307288259,144062370,37.011821790934405,283.41862725034474,1
284,202210917.3438009,1,0.0,4816576.307288259,186851453,37.1027308818435,284.41862725034474,1
285,202210917.3438009,1,0.0,4816576.307288259,229640535,37.193639972752585,285.41862725034474,1
286,202210917.3438009,1,0.0,4816576.307288259,272429618,37.28454906366168,286.41862725034474,1
