t,edge,qkd_capable,k,aos,served,pqc,qkd,target
0,GW-NAEast->GW-NAWest,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAWest->GW-NAEast,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAEast->GW-EU,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-EU->GW-NAEast,False,2109375.0,0.9476988686844755,100000000.0,0.0,0.0,829583.3333333334
0,GW-NAEast->GW-APAC,False,2402343.75,0.8321739243501892,25000000.0,0.0,0.0,243645.83333333334
0,GW-APAC->GW-NAEast,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAWest->GW-EU,False,2382812.5,0.8389921606669988,30000000.0,0.0,0.0,282708.3333333333
0,GW-EU->GW-NAWest,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAWest->GW-APAC,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-APAC->GW-NAWest,False,2343750.0,0.852969399722785,40000000.0,0.0,0.0,360833.3333333333
0,GW-EU->GW-APAC,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-APAC->GW-EU,False,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,Waco-TX->GW-NAWest,True,2382812.5,0.8389921606669988,30000000.0,0.0,0.0,282708.3333333333
0,GW-NAWest->Waco-TX,True,2343750.0,0.852969399722785,40000000.0,0.0,0.0,360833.3333333333
0,Waco-TX->GW-NAEast,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAEast->Waco-TX,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,FortBragg-NC->GW-NAEast,True,2402343.75,0.8321739243501892,25000000.0,0.0,0.0,243645.83333333334
0,GW-NAEast->FortBragg-NC,True,2109375.0,0.9476988686844755,100000000.0,0.0,0.0,829583.3333333334
0,FortBragg-NC->GW-NAWest,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAWest->FortBragg-NC,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,RamsteinAB-DE->GW-EU,True,2304687.5,0.8674202379984278,50000000.0,0.0,0.0,438958.3333333334
0,GW-EU->RamsteinAB-DE,True,2382812.5,0.8389921606669988,30000000.0,0.0,0.0,282708.3333333333
0,RamsteinAB-DE->GW-NAEast,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAEast->RamsteinAB-DE,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,Yokota-JP->GW-APAC,True,2343750.0,0.852969399722785,40000000.0,0.0,0.0,360833.3333333333
0,GW-APAC->Yokota-JP,True,2402343.75,0.8321739243501892,25000000.0,0.0,0.0,243645.83333333334
0,Yokota-JP->GW-NAWest,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-NAWest->Yokota-JP,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,Diego-Garcia->GW-APAC,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-APAC->Diego-Garcia,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,Diego-Garcia->GW-EU,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-EU->Diego-Garcia,True,2304687.5,0.8674202379984278,50000000.0,0.0,0.0,438958.3333333334
0,CampLemonnier->GW-EU,True,2109375.0,0.9476988686844755,100000000.0,0.0,0.0,829583.3333333334
0,GW-EU->CampLemonnier,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,CampLemonnier->GW-APAC,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
0,GW-APAC->CampLemonnier,True,2500000.0,0.7996801279488205,0.0,0.0,0.0,50000.0
1,GW-NAEast->GW-NAWest,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAWest->GW-NAEast,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAEast->GW-EU,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-EU->GW-NAEast,False,2109375.0,1.9476988686844754,0.0,0.0,0.0,801930.5555555555
1,GW-NAEast->GW-APAC,False,2304687.5,1.8674202379984277,25000000.0,0.0,0.0,430836.8055555556
1,GW-APAC->GW-NAEast,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAWest->GW-EU,False,2265625.0,1.8823691611978162,30000000.0,0.0,0.0,507659.72222222225
1,GW-EU->GW-NAWest,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAWest->GW-APAC,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-APAC->GW-NAWest,False,1796875.0,2.1124243899047483,140000000.0,0.0,0.0,1442555.5555555557
1,GW-EU->GW-APAC,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-APAC->GW-EU,False,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,Waco-TX->GW-NAWest,True,2265625.0,1.8823691611978162,30000000.0,0.0,0.0,507659.72222222225
1,GW-NAWest->Waco-TX,True,2187500.0,1.9138679460817913,40000000.0,0.0,0.0,661305.5555555555
1,Waco-TX->GW-NAEast,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAEast->Waco-TX,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,FortBragg-NC->GW-NAEast,True,2304687.5,1.8674202379984277,25000000.0,0.0,0.0,430836.8055555556
1,GW-NAEast->FortBragg-NC,True,2109375.0,1.9476988686844754,0.0,0.0,0.0,801930.5555555555
1,FortBragg-NC->GW-NAWest,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAWest->FortBragg-NC,True,2109375.0,1.9476988686844754,100000000.0,0.0,0.0,827972.2222222222
1,RamsteinAB-DE->GW-EU,True,2109375.0,1.9476988686844754,50000000.0,0.0,0.0,814951.388888889
1,GW-EU->RamsteinAB-DE,True,2265625.0,1.8823691611978162,30000000.0,0.0,0.0,507659.72222222225
1,RamsteinAB-DE->GW-NAEast,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAEast->RamsteinAB-DE,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,Yokota-JP->GW-APAC,True,2187500.0,1.9138679460817913,40000000.0,0.0,0.0,661305.5555555555
1,GW-APAC->Yokota-JP,True,2304687.5,1.8674202379984277,25000000.0,0.0,0.0,430836.8055555556
1,Yokota-JP->GW-NAWest,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-NAWest->Yokota-JP,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,Diego-Garcia->GW-APAC,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-APAC->Diego-Garcia,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,Diego-Garcia->GW-EU,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,GW-EU->Diego-Garcia,True,2109375.0,1.9476988686844754,50000000.0,0.0,0.0,814951.388888889
1,CampLemonnier->GW-EU,True,2109375.0,1.9476988686844754,0.0,0.0,0.0,801930.5555555555
1,GW-EU->CampLemonnier,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
1,CampLemonnier->GW-APAC,True,2109375.0,1.9476988686844754,100000000.0,0.0,0.0,827972.2222222222
1,GW-APAC->CampLemonnier,True,2500000.0,1.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAEast->GW-NAWest,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAWest->GW-NAEast,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAEast->GW-EU,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-EU->GW-NAEast,False,1718750.0,3.1629597325192615,100000000.0,0.0,0.0,1556449.5370370373
2,GW-NAEast->GW-APAC,False,2207031.25,2.9057842818121347,25000000.0,0.0,0.0,611788.0787037038
2,GW-APAC->GW-NAEast,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAWest->GW-EU,False,2148437.5,2.9304759966270244,30000000.0,0.0,0.0,725112.7314814815
2,GW-EU->GW-NAWest,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAWest->GW-APAC,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-APAC->GW-NAWest,False,1796875.0,3.1124243899047483,0.0,0.0,0.0,1394470.3703703706
2,GW-EU->GW-APAC,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-APAC->GW-EU,False,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,Waco-TX->GW-NAWest,True,2148437.5,2.9304759966270244,30000000.0,0.0,0.0,725112.7314814815
2,GW-NAWest->Waco-TX,True,2031250.0,2.9841308894082914,40000000.0,0.0,0.0,951762.037037037
2,Waco-TX->GW-NAEast,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAEast->Waco-TX,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,FortBragg-NC->GW-NAEast,True,2207031.25,2.9057842818121347,25000000.0,0.0,0.0,611788.0787037038
2,GW-NAEast->FortBragg-NC,True,1718750.0,3.1629597325192615,100000000.0,0.0,0.0,1556449.5370370373
2,FortBragg-NC->GW-NAWest,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAWest->FortBragg-NC,True,2109375.0,2.9476988686844754,0.0,0.0,0.0,800373.1481481482
2,RamsteinAB-DE->GW-EU,True,1914062.5,3.0443523383701576,50000000.0,0.0,0.0,1178411.3425925926
2,GW-EU->RamsteinAB-DE,True,2148437.5,2.9304759966270244,30000000.0,0.0,0.0,725112.7314814815
2,RamsteinAB-DE->GW-NAEast,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-NAEast->RamsteinAB-DE,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,Yokota-JP->GW-APAC,True,2187500.0,2.9138679460817913,0.0,0.0,0.0,639262.0370370371
2,GW-APAC->Yokota-JP,True,2207031.25,2.9057842818121347,25000000.0,0.0,0.0,611788.0787037038
2,Yokota-JP->GW-NAWest,True,2343750.0,2.852969399722785,40000000.0,0.0,0.0,357664.8148148148
2,GW-NAWest->Yokota-JP,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,Diego-Garcia->GW-APAC,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-APAC->Diego-Garcia,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,Diego-Garcia->GW-EU,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,GW-EU->Diego-Garcia,True,1914062.5,3.0443523383701576,50000000.0,0.0,0.0,1178411.3425925926
2,CampLemonnier->GW-EU,True,1718750.0,3.1629597325192615,100000000.0,0.0,0.0,1556449.5370370373
2,GW-EU->CampLemonnier,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
2,CampLemonnier->GW-APAC,True,2109375.0,2.9476988686844754,0.0,0.0,0.0,800373.1481481482
2,GW-APAC->CampLemonnier,True,2500000.0,2.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAEast->GW-NAWest,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAWest->GW-NAEast,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAEast->GW-EU,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-EU->GW-NAEast,False,1718750.0,4.162959732519262,0.0,0.0,0.0,1504567.8858024692
3,GW-NAEast->GW-APAC,False,2109375.0,3.9476988686844754,25000000.0,0.0,0.0,786707.6427469137
3,GW-APAC->GW-NAEast,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAWest->GW-EU,False,2031250.0,3.9841308894082914,30000000.0,0.0,0.0,935317.3070987655
3,GW-EU->GW-NAWest,False,2109375.0,3.9476988686844754,100000000.0,0.0,0.0,824909.3209876544
3,GW-NAWest->GW-APAC,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-APAC->GW-NAWest,False,1796875.0,4.112424389904748,0.0,0.0,0.0,1347988.0246913582
3,GW-EU->GW-APAC,False,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-APAC->GW-EU,False,2109375.0,3.9476988686844754,100000000.0,0.0,0.0,824909.3209876544
3,Waco-TX->GW-NAWest,True,2031250.0,3.9841308894082914,30000000.0,0.0,0.0,935317.3070987655
3,GW-NAWest->Waco-TX,True,1875000.0,4.066098081023454,40000000.0,0.0,0.0,1232536.6358024692
3,Waco-TX->GW-NAEast,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAEast->Waco-TX,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,FortBragg-NC->GW-NAEast,True,2109375.0,3.9476988686844754,25000000.0,0.0,0.0,786707.6427469137
3,GW-NAEast->FortBragg-NC,True,1718750.0,4.162959732519262,0.0,0.0,0.0,1504567.8858024692
3,FortBragg-NC->GW-NAWest,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAWest->FortBragg-NC,True,1718750.0,4.162959732519262,100000000.0,0.0,0.0,1554944.0432098766
3,RamsteinAB-DE->GW-EU,True,1718750.0,4.162959732519262,50000000.0,0.0,0.0,1529755.964506173
3,GW-EU->RamsteinAB-DE,True,2031250.0,3.9841308894082914,30000000.0,0.0,0.0,935317.3070987655
3,RamsteinAB-DE->GW-NAEast,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-NAEast->RamsteinAB-DE,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,Yokota-JP->GW-APAC,True,2187500.0,3.9138679460817913,0.0,0.0,0.0,617953.3024691358
3,GW-APAC->Yokota-JP,True,2109375.0,3.9476988686844754,25000000.0,0.0,0.0,786707.6427469137
3,Yokota-JP->GW-NAWest,True,2187500.0,3.9138679460817913,40000000.0,0.0,0.0,658242.6543209876
3,GW-NAWest->Yokota-JP,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,Diego-Garcia->GW-APAC,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-APAC->Diego-Garcia,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,Diego-Garcia->GW-EU,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,GW-EU->Diego-Garcia,True,1718750.0,4.162959732519262,50000000.0,0.0,0.0,1529755.964506173
3,CampLemonnier->GW-EU,True,1718750.0,4.162959732519262,0.0,0.0,0.0,1504567.8858024692
3,GW-EU->CampLemonnier,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
3,CampLemonnier->GW-APAC,True,1718750.0,4.162959732519262,100000000.0,0.0,0.0,1554944.0432098766
3,GW-APAC->CampLemonnier,True,2500000.0,3.7996801279488204,0.0,0.0,0.0,50000.0
4,GW-NAEast->GW-NAWest,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-NAWest->GW-NAEast,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-NAEast->GW-EU,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-EU->GW-NAEast,False,1328125.0,5.504749365183861,100000000.0,0.0,0.0,2235665.6229423867
4,GW-NAEast->GW-APAC,False,2011718.75,4.993680811091962,25000000.0,0.0,0.0,955796.5546553499
4,GW-APAC->GW-NAEast,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-NAWest->GW-EU,False,1914062.5,5.044352338370158,30000000.0,0.0,0.0,1138515.063528807
4,GW-EU->GW-NAWest,False,2109375.0,4.947698868684475,0.0,0.0,0.0,797412.3436213993
4,GW-NAWest->GW-APAC,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-APAC->GW-NAWest,False,1796875.0,5.112424389904748,0.0,0.0,0.0,1303055.0905349797
4,GW-EU->GW-APAC,False,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-APAC->GW-EU,False,2109375.0,4.947698868684475,0.0,0.0,0.0,797412.3436213993
4,Waco-TX->GW-NAWest,True,1914062.5,5.044352338370158,30000000.0,0.0,0.0,1138515.063528807
4,GW-NAWest->Waco-TX,True,1718750.0,5.162959732519262,40000000.0,0.0,0.0,1503952.0812757201
4,Waco-TX->GW-NAEast,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-NAEast->Waco-TX,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,FortBragg-NC->GW-NAEast,True,2011718.75,4.993680811091962,25000000.0,0.0,0.0,955796.5546553499
4,GW-NAEast->FortBragg-NC,True,1328125.0,5.504749365183861,100000000.0,0.0,0.0,2235665.6229423867
4,FortBragg-NC->GW-NAWest,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-NAWest->FortBragg-NC,True,1718750.0,5.162959732519262,0.0,0.0,0.0,1503112.5751028808
4,RamsteinAB-DE->GW-EU,True,1541813.487639142,1.296332976100992,50000000.0,18375.98763914207,18375.98763914207,1869389.0990226339
4,GW-EU->RamsteinAB-DE,True,1932438.487639142,1.0344264959999498,30000000.0,18375.98763914207,18375.98763914207,1138515.063528807
4,RamsteinAB-DE->GW-NAEast,True,2518375.987639142,0.7938473692742308,0.0,18375.98763914207,18375.98763914207,50000.0
4,GW-NAEast->RamsteinAB-DE,True,2518375.987639142,0.7938473692742308,0.0,18375.98763914207,18375.98763914207,50000.0
4,Yokota-JP->GW-APAC,True,2187500.0,4.913867946081791,0.0,0.0,0.0,597354.8590534981
4,GW-APAC->Yokota-JP,True,2011718.75,4.993680811091962,25000000.0,0.0,0.0,955796.5546553499
4,Yokota-JP->GW-NAWest,True,2031250.0,4.984130889408291,40000000.0,0.0,0.0,948801.232510288
4,GW-NAWest->Yokota-JP,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,Diego-Garcia->GW-APAC,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-APAC->Diego-Garcia,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,Diego-Garcia->GW-EU,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,GW-EU->Diego-Garcia,True,1523437.5,5.311959329260793,50000000.0,0.0,0.0,1869389.0990226339
4,CampLemonnier->GW-EU,True,1328125.0,5.504749365183861,100000000.0,0.0,0.0,2235665.6229423867
4,GW-EU->CampLemonnier,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
4,CampLemonnier->GW-APAC,True,1718750.0,5.162959732519262,0.0,0.0,0.0,1503112.5751028808
4,GW-APAC->CampLemonnier,True,2500000.0,4.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAEast->GW-NAWest,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAWest->GW-NAEast,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAEast->GW-EU,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-EU->GW-NAEast,False,1528125.0,6.307937545982179,0.0,200000.0,0.0,2161143.435510974
5,GW-NAEast->GW-APAC,False,1914062.5,6.044352338370158,25000000.0,0.0,0.0,1119249.1695001717
5,GW-APAC->GW-NAEast,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAWest->GW-EU,False,1796875.0,6.112424389904748,30000000.0,0.0,0.0,1334939.56141118
5,GW-EU->GW-NAWest,False,2109375.0,5.947698868684475,0.0,0.0,0.0,770831.9321673526
5,GW-NAWest->GW-APAC,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-APAC->GW-NAWest,False,1406250.0,6.421211582874401,100000000.0,0.0,0.0,2040869.9208504802
5,GW-EU->GW-APAC,False,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-APAC->GW-EU,False,2109375.0,5.947698868684475,0.0,0.0,0.0,770831.9321673526
5,Waco-TX->GW-NAWest,True,1796875.0,6.112424389904748,30000000.0,0.0,0.0,1334939.56141118
5,GW-NAWest->Waco-TX,True,1562500.0,6.27918132395267,40000000.0,0.0,0.0,1766320.345233196
5,Waco-TX->GW-NAEast,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAEast->Waco-TX,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,FortBragg-NC->GW-NAEast,True,1914062.5,6.044352338370158,25000000.0,0.0,0.0,1119249.1695001717
5,GW-NAEast->FortBragg-NC,True,1528125.0,6.307937545982179,0.0,200000.0,0.0,2161143.435510974
5,FortBragg-NC->GW-NAWest,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-NAWest->FortBragg-NC,True,1328125.0,6.504749365183861,100000000.0,0.0,0.0,2234258.8225994515
5,RamsteinAB-DE->GW-EU,True,1564876.975278284,1.2772395479182295,50000000.0,218375.98763914208,18375.98763914207,2197701.1290552127
5,GW-EU->RamsteinAB-DE,True,1833626.975278284,1.0901398632801806,30000000.0,18375.98763914207,18375.98763914207,1334939.56141118
5,RamsteinAB-DE->GW-NAEast,True,2536751.9752782844,0.7880990811880599,0.0,18375.98763914207,18375.98763914207,50000.0
5,GW-NAEast->RamsteinAB-DE,True,2536751.9752782844,0.7880990811880599,0.0,18375.98763914207,18375.98763914207,50000.0
5,Yokota-JP->GW-APAC,True,2187500.0,5.913867946081791,0.0,0.0,0.0,577443.0304183814
5,GW-APAC->Yokota-JP,True,1914062.5,6.044352338370158,25000000.0,0.0,0.0,1119249.1695001717
5,Yokota-JP->GW-NAWest,True,1875000.0,6.066098081023454,40000000.0,0.0,0.0,1229674.524759945
5,GW-NAWest->Yokota-JP,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,Diego-Garcia->GW-APAC,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-APAC->Diego-Garcia,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,Diego-Garcia->GW-EU,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,GW-EU->Diego-Garcia,True,1528125.0,6.307937545982179,50000000.0,200000.0,0.0,2197701.1290552127
5,CampLemonnier->GW-EU,True,1528125.0,6.307937545982179,0.0,200000.0,0.0,2161143.435510974
5,GW-EU->CampLemonnier,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
5,CampLemonnier->GW-APAC,True,1328125.0,6.504749365183861,100000000.0,0.0,0.0,2234258.8225994515
5,GW-APAC->CampLemonnier,True,2500000.0,5.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAEast->GW-NAWest,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAWest->GW-NAEast,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAEast->GW-EU,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-EU->GW-NAEast,False,1337500.0,7.494209936496078,100000000.0,200000.0,0.0,2870355.3209939413
6,GW-NAEast->GW-APAC,False,1816406.25,7.1004694189865365,25000000.0,0.0,0.0,1277253.3638501659
6,GW-APAC->GW-NAEast,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAWest->GW-EU,False,1679687.5,7.189989215722733,30000000.0,0.0,0.0,1524816.5760308073
6,GW-EU->GW-NAWest,False,2109375.0,6.947698868684475,0.0,0.0,0.0,745137.5344284408
6,GW-NAWest->GW-APAC,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-APAC->GW-NAWest,False,1606250.0,7.244361487011977,0.0,200000.0,0.0,1972840.9234887974
6,GW-EU->GW-APAC,False,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-APAC->GW-EU,False,2109375.0,6.947698868684475,0.0,0.0,0.0,745137.5344284408
6,Waco-TX->GW-NAWest,True,1679687.5,7.189989215722733,30000000.0,0.0,0.0,1524816.5760308073
6,GW-NAWest->Waco-TX,True,1606250.0,7.244361487011977,40000000.0,200000.0,0.0,2019943.0003920894
6,Waco-TX->GW-NAEast,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAEast->Waco-TX,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,FortBragg-NC->GW-NAEast,True,1816406.25,7.1004694189865365,25000000.0,0.0,0.0,1277253.3638501659
6,GW-NAEast->FortBragg-NC,True,1337500.0,7.494209936496078,100000000.0,200000.0,0.0,2870355.3209939413
6,FortBragg-NC->GW-NAWest,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-NAWest->FortBragg-NC,True,1528125.0,7.307937545982179,0.0,200000.0,0.0,2159783.5285128034
6,RamsteinAB-DE->GW-EU,True,1587940.462917426,1.2587004023598436,50000000.0,218375.98763914208,18375.98763914207,2515069.424753372
6,GW-EU->RamsteinAB-DE,True,1734815.462917426,1.1521962113637085,30000000.0,18375.98763914207,18375.98763914207,1524816.5760308073
6,RamsteinAB-DE->GW-NAEast,True,2555127.9629174266,0.782433441914742,0.0,18375.98763914207,18375.98763914207,50000.0
6,GW-NAEast->RamsteinAB-DE,True,2555127.9629174266,0.782433441914742,0.0,18375.98763914207,18375.98763914207,50000.0
6,Yokota-JP->GW-APAC,True,2187500.0,6.913867946081791,0.0,0.0,0.0,558194.9294044354
6,GW-APAC->Yokota-JP,True,1816406.25,7.1004694189865365,25000000.0,0.0,0.0,1277253.3638501659
6,Yokota-JP->GW-NAWest,True,1718750.0,7.162959732519262,40000000.0,0.0,0.0,1501185.3739346133
6,GW-NAWest->Yokota-JP,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,Diego-Garcia->GW-APAC,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-APAC->Diego-Garcia,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,Diego-Garcia->GW-EU,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,GW-EU->Diego-Garcia,True,1532812.5,7.303940344729229,50000000.0,200000.0,0.0,2515069.424753372
6,CampLemonnier->GW-EU,True,1337500.0,7.494209936496078,100000000.0,200000.0,0.0,2870355.3209939413
6,GW-EU->CampLemonnier,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
6,CampLemonnier->GW-APAC,True,1528125.0,7.307937545982179,0.0,200000.0,0.0,2159783.5285128034
6,GW-APAC->CampLemonnier,True,2500000.0,6.799680127948821,0.0,0.0,0.0,50000.0
7,GW-NAEast->GW-NAWest,False,2500000.0,7.799680127948821,0.0,0.0,0.0,50000.0
7,GW-NAWest->GW-NAEast,False,2500000.0,7.799680127948821,0.0,0.0,0.0,50000.0
7,GW-NAEast->GW-EU,False,2500000.0,7.799680127948821,0.0,0.0,0.0,50000.0
7,GW-EU->GW-NAEast,False,1537500.0,8.29996750081248,0.0,200000.0,0.0,2774676.8102941434
7,GW-NAEast->GW-APAC,False,1718750.0,8.162959732519262,25000000.0,0.0,0.0,1429990.751721827
7,GW-APAC->GW-NAEast,False,2500000.0,7.799680127948821,0.0,0.0,0.0,50000.0
7,GW-NAWest->GW-EU,False,1679687.5,8.189989215722733,0.0,0.0,0.0,1473989.3568297806
