t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow
131,149849961.43353146,1,0.0,3312259.3238143628,4968637394,15.583129941040186,120.0,1,1.9831210262754447e+19,7999114.241806926,13011525512766.818,2410255.9258734984,9.9169062839285e+18,7775000.253243957,1.7134880181401968e-09
132,304544611.0765598,2,0.0,3272334.3062180597,4909092783,17.651331976344725,120.0,2,1.9759258756186513e+19,8877647.041323952,13746019150257.344,2410255.9258734984,9.881003980008282e+18,7775000.253243957,1.6552803572267294e-09
133,152733734.70555332,1,0.0,3322226.8779141884,5001359049,15.553939266010055,120.0,1,2.0041616363200508e+19,7465993.583378233,12156344753339.818,2410255.9258734984,1.0022023816075588e+19,7820059.210619299,2.1500454749912024e-09
134,307428384.3485817,2,0.0,3302114.6875596093,4938930664,17.638555962581457,120.0,2,1.9966125060672823e+19,8378320.600926766,12972548291961.55,2410255.9258734984,9.984359785165607e+18,7820059.210619299,2.1500454749912024e-09
135,205081059.52706748,2,0.0,3340971.576689185,4978849604,24.455518741473604,120.0,2,2.0199589188160135e+19,7126972.445782832,12353617925380.607,2410255.9258734984,1.0101029955872606e+19,7820059.210619299,2.117303665727377e-09
136,202733734.70555332,1,0.0,3382988.3344453,5021115869,15.704967755404539,120.0,1,2.048050809617913e+19,7324156.637913009,11907124911635.691,2410255.9258734984,1.0241444760580729e+19,7820059.210619299,2.582964953035116e-09
137,257432968.21940398,2,0.0,3359825.635540221,5008682902,17.52300197203766,120.0,2,2.0408627228223046e+19,7455287.372697741,11959148927574.99,2410255.9258734984,1.020550952900428e+19,7820130.833600897,2.204615157097578e-09
138,255085643.39788982,2,0.0,3397814.321388001,4998597258,24.570774019434065,120.0,2,2.0641143286523216e+19,6984252.9777245205,12188304682790.559,2410255.9258734984,1.0321790473729886e+19,7903257.658706823,1.749867806211114e-09
139,152738318.57637566,1,0.0,3444198.0548221064,5090858940,15.524057500855216,120.0,1,2.0928081185803186e+19,6401087.5981931845,11027780169557.52,2410255.9258734984,1.046514337091855e+19,7903257.658706823,1.749867806211114e-09
140,307432968.219404,2,0.0,3412665.0653568013,5028425971,17.59744896527441,120.0,2,2.085231545197324e+19,7292686.626701435,11874844405907.553,2410255.9258734984,1.042734521042721e+19,7903257.658706823,1.749867806211114e-09
141,152738318.57637566,1,0.0,3464600.28817047,5120687652,15.504928588138064,120.0,1,2.114106471622925e+19,5856702.200420656,10662737646943.404,2410255.9258734984,1.057159863187932e+19,7903257.658706823,2.306478563696146e-09
142,307432968.219404,2,0.0,3447249.531740521,5058254685,17.58837986664341,120.0,2,2.106461162330422e+19,6748301.228928907,11605984571254.88,2410255.9258734984,1.0533466410109235e+19,7903257.658706823,1.749867806211114e-09
143,205085643.39788982,2,0.0,3487820.858406179,5098169041,24.423765141053583,120.0,2,2.130477120458014e+19,5656809.909798694,11351276955639.416,2410255.9258734984,1.0653520729985634e+19,7903257.658706823,1.913576852530241e-09
144,202738318.57637566,1,0.0,3536407.7651873818,5140430723,15.624235592955902,120.0,1,2.1592080446374568e+19,5854894.530267357,10640839507853.207,2410255.9258734984,1.0797104307138068e+19,7903257.658706823,2.168235369026661e-09
145,257432968.21940398,2,0.0,3510099.6851630043,5127997754,17.500027622204048,120.0,2,2.151924248757568e+19,6217055.5295732245,11377977193324.205,2410255.9258734984,1.0760759041507172e+19,7903257.658706823,1.913576852530241e-09
146,202738318.57637566,1,0.0,3559601.372492576,5170259435,15.60213807309925,120.0,1,2.180836309434616e+19,5562321.103292447,10493225770640.205,2410255.9258734984,1.0905230869750143e+19,7903257.658706823,1.749867806211114e-09
147,257432968.21940398,2,0.0,3544744.7603174727,5157826468,17.49661947275246,120.0,2,2.1734837776452194e+19,6025068.266460154,11335202663206.57,2410255.9258734984,1.0868552408492417e+19,7903257.658706823,1.749867806211114e-09
148,255085643.39788982,2,0.0,3582918.5246085324,5147740824,24.499377907354216,120.0,2,2.197514088070386e+19,5574815.577763416,11315723855966.45,2410255.9258734984,1.0988702012737528e+19,7903257.658706823,1.749867806211114e-09
149,152738318.57637566,1,0.0,3634316.389757895,5240002506,15.471038897037973,120.0,1,2.2270321465012744e+19,5169293.312110014,10328536096415.21,2410255.9258734984,1.1136193586116014e+19,7903257.658706823,1.749867806211114e-09
150,307793277.2043439,2,0.0,3603374.9278908977,5177209228,17.551670279129905,120.0,2,2.2192576558614753e+19,6257571.560758691,11411652547135.73,2410255.9258734984,1.109742944456209e+19,7908887.48659651,2.055458026006818e-09
151,153098627.5613156,1,0.0,3655254.3894512695,5269110600,15.459240184336624,120.0,1,2.2486141985999065e+19,4997822.791383426,10294353600788.426,2410255.9258734984,1.124410042835961e+19,7908887.48659651,2.055458026006818e-09
152,307793277.2043439,2,0.0,3637947.9529235465,5206317324,17.545493870141303,120.0,2,2.2407731722122564e+19,6219305.538380915,11389839058803.625,2410255.9258734984,1.1205004844967162e+19,7908887.48659651,2.055458026006818e-09
153,205445952.38282976,2,0.0,3678464.6108340733,5245871371,24.392858500396635,120.0,2,2.2652262799755424e+19,5164038.50658969,11187755277797.45,2410255.9258734984,1.1327250175405492e+19,7908887.48659651,2.055458026006818e-09
154,203098627.5613156,1,0.0,3727375.9826962035,5287772744,15.551350023983257,120.0,1,2.2944284701268414e+19,5363530.584030775,10371914012622.832,2410255.9258734984,1.147317954203547e+19,7908887.48659651,2.055458026006818e-09
155,257793277.20434391,2,0.0,3697425.668076804,5274979466,17.47948067865366,120.0,2,2.286952385388766e+19,5861510.51872564,11308272075657.299,2410255.9258734984,1.1435892754151395e+19,7908887.48659651,2.055458026006818e-09
156,255445952.38282976,2,0.0,3735669.276743224,5264533513,24.463880118717746,120.0,2,2.311308156772589e+19,5407035.459111637,11232008057156.328,2410255.9258734984,1.1557663984668662e+19,7908887.48659651,2.055458026006818e-09
157,153098627.5613156,1,0.0,3780233.0441483725,5356434886,15.446518546841391,120.0,1,2.3411059943367565e+19,5030821.885759497,10309058236353.092,2410255.9258734984,1.1706560877507418e+19,7908887.492640264,2.106389729306102e-09
158,307793277.2043439,2,0.0,3746333.646417657,5293641609,17.525612709082544,120.0,2,2.333244851248256e+19,6129593.788098768,11350180121503.213,2410255.9258734984,1.1667359274253429e+19,7908887.492640264,2.106389729306102e-09
159,153098627.5613156,1,0.0,3798203.298702817,5385542982,15.437480690507059,120.0,1,2.363217378056046e+19,4908111.045634095,10286305403463.031,2410255.9258734984,1.1817115520820576e+19,7908887.492640264,2.106389729306102e-09
160,307793277.2043439,2,0.0,3773156.583277037,5322749704,17.522225311598795,120.0,2,2.355289699219695e+19,6129593.788098768,11350180121503.213,2410255.9258734984,1.1777583514110624e+19,7908887.492640264,2.106389729306102e-09
161,205445952.38282976,2,0.0,3813664.074975844,5362303753,24.378572908201043,120.0,2,2.3804005697907253e+19,5112592.783218134,11185108615344.227,2410255.9258734984,1.1903121359815162e+19,7908887.492640264,2.106389729306102e-09
162,203098627.5613156,1,0.0,3861863.817297909,5404205125,15.512718776357046,120.0,1,2.4102187440113836e+19,5312079.945733975,10351138255885.494,2410255.9258734984,1.2052128833882507e+19,7908907.14629749,2.117303665727377e-09
163,257793277.20434391,2,0.0,3830203.9969288507,5391411847,17.468701963514494,120.0,2,2.402656006824607e+19,5848320.987881371,11308096973461.172,2410255.9258734984,1.201441084382038e+19,7908907.14629749,2.117303665727377e-09
164,203098627.5613156,1,0.0,3879891.8279842054,5433313220,15.501152106550402,120.0,1,2.4326488702888886e+19,5189362.893795534,10328384726106.18,2410255.9258734984,1.2164277189917053e+19,7908931.993549646,2.892193151637912e-09
165,257793277.20434391,2,0.0,3858271.852687345,5420519942,17.467721974785437,120.0,2,2.425019597354261e+19,5848314.776068332,11308094743223.62,2410255.9258734984,1.2126228796245627e+19,7908931.993549646,2.892193151637912e-09
166,255445952.38282976,2,0.0,3896616.8921716753,5410073991,24.42800528531907,120.0,2,2.4501355671125e+19,5393844.631379574,11227187937987.373,2410255.9258734984,1.22518005543563e+19,7908931.993549646,2.892193151637912e-09
167,153098627.5613156,1,0.0,3947881.6315595484,5501975363,15.42040647825832,120.0,1,2.48072407798965e+19,5026939.205228798,10292850039636.826,2410255.9258734984,1.2404649674952215e+19,7924413.021168131,2.510205376893282e-09
168,309774848.7395101,2,0.0,3913432.030731149,5437200514,17.502299938881986,120.0,2,2.4707480078170878e+19,6145053.863661296,11357000892358.275,2410255.9258734984,1.2354875739174674e+19,7924413.021168131,2.521119313314557e-09
169,206436738.15041286,2,0.0,3954148.785696632,5475763775,24.367596838702987,120.0,2,2.496416731537854e+19,5112586.571405096,11185107918454.97,2410255.9258734984,1.2483202168481116e+19,7924413.107828266,3.768946044147015e-09
170,203098627.5613156,1,0.0,3988798.1644160706,5517665148,15.482077567203879,120.0,1,2.526832302142955e+19,5308197.265203276,10334930059169.229,2410255.9258734984,1.2635195003720692e+19,7924413.107828266,3.623426891863346e-09
171,259774848.73951012,2,0.0,3951146.9211701155,5502890299,17.46081240603235,120.0,2,2.5172109159910277e+19,5863795.782021784,11314920870175.781,2410255.9258734984,1.2587186072042156e+19,7924413.107828266,3.6343408282846212e-09
172,203098627.5613156,1,0.0,4001112.9268288743,5544791672,15.472717545062354,120.0,1,2.5477905144409756e+19,5185492.636890912,10312179316946.936,2410255.9258734984,1.2739983790136572e+19,7924413.107828266,3.623426891863346e-09
173,259774848.73951012,2,0.0,3971910.1907400745,5530016823,17.46117983991924,120.0,2,2.5380964375812096e+19,5863795.782021784,11314920870175.781,2410255.9258734984,1.2691613679993065e+19,7924413.107828266,3.6343408282846212e-09
174,256436738.15041286,2,0.0,4010314.4114018297,5518580085,24.408281399773834,120.0,2,2.563751292331765e+19,5393844.631379574,11227187937987.373,2410255.9258734984,1.2819879180452624e+19,7924413.107828266,3.623426891863346e-09
175,153098627.5613156,1,0.0,4060669.1037826263,5610481458,15.406669843714859,120.0,1,2.594907950509664e+19,5026939.205228798,10292850039636.826,2410255.9258734984,1.2975569037552284e+19,7924413.107828266,3.623426891863346e-09
176,310849054.82487136,2,0.0,4021565.5198809216,5544632402,17.489421863947303,120.0,2,2.583730836442959e+19,6149249.959517204,11359637178045.549,2410255.9258734984,1.29197901459326e+19,7941197.577912035,3.772584022954106e-09
177,207510944.2357741,2,0.0,4062510.0637317505,5582121459,24.3590859711512,120.0,2,2.6099303783484604e+19,5112586.571405096,11185107918454.97,2410255.9258734984,1.3050770402534148e+19,7941197.577912035,3.7707650335505605e-09
178,203098627.5613156,1,0.0,4094156.465437593,5624022831,15.457073216265924,120.0,1,2.640899723082032e+19,5304001.147682333,10317394064884.338,2410255.9258734984,1.3205530354816647e+19,7941197.577912035,3.7707650335505605e-09
179,264050209.3322187,2,0.0,4056033.4563180367,5604972622,17.455784527977666,120.0,2,2.626807975500437e+19,5888908.4864364285,11328330104456.318,2410255.9258734984,1.3135172710512632e+19,7974431.147005568,3.4669938031584024e-09
180,259637892.6577602,2,0.0,4095740.8731284,5590334729,24.39842378269841,120.0,2,2.652698405744193e+19,5378630.2220307,11225712131783.887,2410255.9258734984,1.3264614599934145e+19,8035315.240477717,3.976310836151242e-09
181,209637892.6577602,2,0.0,4117374.2583807707,5625696836,24.360318791898454,120.0,2,2.679163252793617e+19,5204875.60905804,11201960995881.865,2410255.9258734984,1.3396936460067674e+19,8035315.452157691,4.20550350099802e-09
182,203100320.75022155,1,0.0,4139972.943085745,5667596515,15.449919552042985,120.0,1,2.7102967163387605e+19,5372773.944812192,10307450608288.852,2410255.9258734984,1.3552514326754632e+19,8035315.452157691,3.2741809263825417e-09
183,266175464.5652989,2,0.0,4097061.1624973747,5646421051,17.453827901355883,120.0,2,2.694026327128148e+19,5898592.691991062,11332783507576.63,2410255.9258734984,1.3471264913991498e+19,8035315.452157691,3.281456883996725e-09
184,203100320.75022155,1,0.0,4146964.059661444,5688320730,15.442116815594295,120.0,1,2.7252893632210833e+19,5161624.761700268,10258592072001.943,2410255.9258734984,1.3627472675312617e+19,8035315.452157691,3.2741809263825417e-09
185,316175464.5652989,2,0.0,4098416.8358922503,5617145265,15.338727361981624,120.0,2,2.7086871461334254e+19,6074314.960915087,11359391912935.504,2410255.9258734984,1.354457166985842e+19,8035315.452157691,3.281456883996725e-09
186,153100320.75022155,1,0.0,4160850.111605512,5709044944,15.434853733689089,120.0,1,2.7403297547741536e+19,5022116.414415952,10235573814914.947,2410255.9258734984,1.3702672331252259e+19,8035315.452157691,3.2741809263825417e-09
187,316175464.5652989,2,0.0,4121192.360108252,5637869480,15.33782900086406,120.0,2,2.72364570980945e+19,6025042.241561323,11350372478611.852,2410255.9258734984,1.3619363586295112e+19,8035315.452157691,3.281456883996725e-09
188,209637892.6577602,2,0.0,4171364.4877297506,5673231588,24.38358466971465,120.0,2,2.750339636640885e+19,5208534.829464906,11193691186084.799,2410255.9258734984,1.3752817552323035e+19,8035315.452157691,3.2741809263825417e-09
189,203100320.75022155,1,0.0,4215423.601300335,5715131267,12.411283878945088,120.0,1,2.781999235802893e+19,5064510.344589457,10241303949687.223,2410255.9258734984,1.3911020309409434e+19,8035315.452157691,3.2741809263825417e-09
190,266175464.5652989,2,0.0,4187966.3644156796,5693955802,17.47377678540245,120.0,2,2.765397499313104e+19,5959939.338752175,11336546918645.463,2410255.9258734984,1.3828121151257385e+19,8035315.452157691,3.281456883996725e-09
191,203100320.75022155,1,0.0,4232475.445866471,5735855481,12.406179200680075,120.0,1,2.797186671022905e+19,4922582.036391933,10218295032751.775,2410255.9258734984,1.39869551846178e+19,8035315.452157691,3.2741809263825417e-09
192,266175464.5652989,2,0.0,4208786.359926622,5714680017,17.473147849291873,120.0,2,2.780503106656071e+19,5925507.863537305,11335043431582.795,2410255.9258734984,1.3903649037623513e+19,8035315.452157691,3.281456883996725e-09
193,259637892.6577602,2,0.0,4241025.305477057,5700042124,20.369475356504854,120.0,2,2.807374558944069e+19,5109000.4514408875,11183708088655.021,2410255.9258734984,1.4037991165529209e+19,8035315.452157691,3.0740920919924974e-09
194,153100320.75022155,1,0.0,4302192.23131831,5791941803,15.416131515292612,120.0,1,2.8394307211751494e+19,4984025.718794217,10234826174697.824,2410255.9258734984,1.4198177088493216e+19,8035315.452157691,3.2741809263825417e-09
195,316175464.5652989,2,0.0,4256496.107127553,5720766339,15.326959402736591,120.0,2,2.8225794652832297e+19,5898592.691991062,11332783507576.63,2410255.9258734984,1.4114030604766906e+19,8035315.452157691,3.281456883996725e-09
196,153100320.75022155,1,0.0,4318614.195640749,5812666019,15.410458720774868,120.0,1,2.8547652000621027e+19,4884591.950774909,10216876138065.982,2410255.9258734984,1.427484768792432e+19,8018441.123717846,4.583853296935558e-09
197,316175464.5652989,2,0.0,4275641.180395592,5741490554,15.326636958768997,120.0,2,2.837832116293138e+19,5906655.756954408,11336191328987.701,2410255.9258734984,1.419029420059859e+19,8018441.123717846,4.591129254549742e-09
198,153100320.75022155,1,0.0,4337882.358315584,5833390233,15.405144521500265,120.0,1,2.8701474236198035e+19,4888436.433628294,10216920478211.213,2410255.9258734984,1.4351758810146839e+19,8018441.123717846,4.583853296935558e-09
199,316175464.5652989,2,0.0,4314298.420888115,5762214768,15.323875863471557,120.0,2,2.853132511973794e+19,5910500.239807792,11337948556413.922,2410255.9258734984,1.4266796354724612e+19,8018441.123717846,4.591129254549742e-09
200,209642176.8802596,2,0.0,4364275.214954131,5797572591,24.36252421035095,120.0,2,2.8804784596550713e+19,5113164.277233778,11184132939366.934,2410255.9258734984,1.4403510711569293e+19,8018508.064694399,4.71482053399086e-09
201,203104604.97272092,1,0.0,4406833.908514706,5839467986,12.388986883402245,120.0,1,2.9128061270202716e+19,4992529.823990693,10236291841398.31,2410255.9258734984,1.4565054264285497e+19,8018508.064694399,5.6461431086063385e-09
202,266179748.7877983,2,0.0,4381920.6082307855,5818288237,17.45854386358008,120.0,2,2.89587317853561e+19,5902878.215077576,11334472634901.773,2410255.9258734984,1.448049933994154e+19,8018508.064694399,4.722096491605043e-09
203,203104604.97272092,1,0.0,4425956.936996702,5860183632,12.385164911027534,120.0,1,2.9283303492841755e+19,4884625.421263185,10216879877795.611,2410255.9258734984,1.4642673434408657e+19,8018508.064694399,4.71482053399086e-09
204,266179748.7877983,2,0.0,4402865.549001027,5839003884,17.457876516104683,120.0,2,2.91131560657938e+19,5874673.537108226,11332142113573.738,2410255.9258734984,1.4557711247108256e+19,8085240.428708853,3.4924596548080444e-09
205,259642176.8802596,2,0.0,4436501.642167401,5824361707,20.353495571380876,120.0,2,2.9388389921821643e+19,5108373.457017019,11183989149260.832,2410255.9258734984,1.4695313359825748e+19,8087133.1034356,3.572495188564062e-09
206,153104604.97272092,1,0.0,4491066.4213111205,5916257102,15.389843491812478,120.0,1,2.971563038193567e+19,4991583.48662732,10236040491809.84,2410255.9258734984,1.4858838795017015e+19,8087133.1034356,3.572495188564062e-09
207,316179748.7877983,2,0.0,4446659.251089205,5845077353,15.3144176276375,120.0,2,2.9543806629940912e+19,5870355.885573154,11330203852541.201,2410255.9258734984,1.477303633535571e+19,8087133.1034356,3.5797711461782455e-09
208,153104604.97272092,1,0.0,4510793.839380275,5936972748,15.38474117628018,120.0,1,2.987234212388858e+19,4883205.915218125,10216810659597.365,2410255.9258734984,1.4937192743010249e+19,8087133.1034356,3.572495188564062e-09
209,316179748.7877983,2,0.0,4469533.841185188,5865792999,15.31364793109709,120.0,2,2.9699700429692477e+19,5873254.0310631655,11331500761262.639,2410255.9258734984,1.4850983364922366e+19,8087133.1034356,3.5797711461782455e-09
210,153106849.78554416,1,0.0,4533672.118285949,5957686149,15.379900527413682,120.0,1,3.002950644688154e+19,4886121.598308318,10216837809002.025,2410255.9258734984,1.501577490722167e+19,8087168.178635963,3.1359377317130566e-09
211,316181993.6006215,2,0.0,4502256.64067506,5886504156,15.311784738257362,120.0,2,2.9856044892866236e+19,5876187.25175354,11332818609036.56,2410255.9258734984,1.4929155728294021e+19,8087168.178635963,3.14321368932724e-09
212,209644421.69308284,2,0.0,4554129.154025454,5921859735,24.3439429807219,120.0,2,3.013604384502576e+19,5109869.634062151,11184014626422.475,2410255.9258734984,1.5069140323975522e+19,8087168.178635963,3.1359377317130566e-09
213,203106849.78554416,1,0.0,4594852.806182902,5963752885,12.368903058858455,120.0,1,3.0466018010979815e+19,4991618.561827682,10236048298461.107,2410255.9258734984,1.5234032610319753e+19,8087168.178635963,3.1359377317130566e-09
214,266181993.60062152,2,0.0,4570471.513939789,5942570891,17.444939423720438,120.0,2,3.029338044134982e+19,5870390.960773517,11330207993099.123,2410255.9258734984,1.514782324147422e+19,8087168.178635963,2.8812792152166367e-09
215,203106849.78059745,1,0.0,4616374.898508845,5984464041,12.365411485477535,120.0,1,3.062464927881911e+19,4883223.452779661,10216812611255.88,2410255.9258734984,1.5313346320670681e+19,8087168.178558671,4.816683940589428e-09
216,266181993.5956748,2,0.0,4593358.315134356,5963282047,17.44420350838008,120.0,2,3.045119394337411e+19,5873289.106186236,11331504901811.436,2410255.9258734984,1.5226730122177237e+19,8087168.178558671,3.798049874603748e-09
217,259821764.6523371,2,0.0,4627030.438056581,5948460283,20.338908797157995,120.0,2,3.073281755783158e+19,5106971.488533495,11183972630181.766,2410255.9258734984,1.5367527176178809e+19,8089939.162374312,5.002220859751105e-09
218,153106849.78059745,1,0.0,4675846.763213118,6040353433,15.366312028960024,120.0,1,3.1066740356630057e+19,4990925.81579648,10233168132688.676,2410255.9258734984,1.5534393495128297e+19,8089939.162374312,3.914465196430683e-09
219,316536679.52407676,2,0.0,4627357.433590735,5968816754,15.303911993986754,120.0,2,3.0887689855384846e+19,5873161.944511866,11331602741443.695,2410255.9258734984,1.5444978087966568e+19,8089939.162374312,3.925379132851958e-09
220,153106849.78059745,1,0.0,4691550.313472256,6060709904,15.362331616830563,120.0,1,3.122288824840089e+19,4883916.198733571,10213942395802.729,2410255.9258734984,1.5612465518440026e+19,8089939.162374312,3.914465196430683e-09
221,316536679.52407676,2,0.0,4651475.667558127,5989173225,15.30331653082711,120.0,2,3.104301970597448e+19,5862265.74082833,11331950078516.236,2410255.9258734984,1.5522643047995093e+19,8150658.526699782,4.085450200363994e-09
222,209821764.6523371,2,0.0,4704628.228007802,6024351460,24.332067188384315,120.0,2,3.132888599097132e+19,5109742.472349135,11184012431390.066,2410255.9258734984,1.5665561396728797e+19,8150658.526699782,4.0745362639427185e-09
223,203106849.78059745,1,0.0,4734767.792405759,6066244610,12.355575454637732,120.0,1,3.166421926807265e+19,4990925.81579648,10233168132688.676,2410255.9258734984,1.5833132950849593e+19,8150658.526699782,4.0745362639427185e-09
224,266536679.52407676,2,0.0,4702666.7096412005,6044707930,17.437498362364135,120.0,2,3.1485167099959103e+19,5857982.103430498,11330015362774.092,2410255.9258734984,1.5743716551515828e+19,8150658.526699782,4.085450200363994e-09
225,203106849.78059745,1,0.0,4749910.69465311,6086601081,12.352676235524093,120.0,1,3.1821775971278017e+19,4883916.198733571,10213942395802.729,2410255.9258734984,1.5911909379878588e+19,8150658.431118141,4.409230314195156e-09
226,266536679.52407676,2,0.0,4728056.788871216,6065064401,17.436848188823436,120.0,2,3.1641905761983267e+19,5862265.76472374,11331950080652.287,2410255.9258734984,1.5822086075999699e+19,8150658.431118141,4.420144250616431e-09
227,203107205.2775828,1,0.0,4775300.515023643,6106957196,12.349902838628275,120.0,1,3.197978622080575e+19,4888202.6134516,10213997753551.656,2410255.9258734984,1.599091451017823e+19,8150663.9857585365,4.16184775531292e-09
228,266537035.02106214,2,0.0,4757701.48807375,6085420161,17.435705783689922,120.0,2,3.1799097668121354e+19,5866554.956761966,11333922107180.672,2410255.9258734984,1.5900682226271396e+19,8150663.9857585365,4.172761691734195e-09
229,259822120.14932245,2,0.0,4792637.084147217,6070598041,20.326530873461362,120.0,2,3.2087196305496605e+19,5114028.887067164,11184104488237.707,2410255.9258734984,1.6044716563197127e+19,8150663.9857585365,4.16184775531292e-09
230,153107205.2775828,1,0.0,4850402.45172277,6162490835,15.347745886935238,120.0,1,3.2427711553030185e+19,4990931.370436876,10233169369092.117,2410255.9258734984,1.6214879093452001e+19,8150663.9857585365,4.16184775531292e-09
231,316537059.7355261,2,0.0,4804662.229951712,6090953776,15.295856469145237,120.0,2,3.2245339144396747e+19,5857987.77850718,11330016046548.154,2410255.9258734984,1.6123802573803028e+19,8150664.371922037,4.5183696784079075e-09
232,153107205.2775828,1,0.0,4870133.4094967395,6182846570,15.344553149080648,120.0,1,3.2587129927685906e+19,4883918.976053769,10213942304418.514,2410255.9258734984,1.6294586358073395e+19,8150664.371922037,4.503817763179541e-09
233,317193268.6438802,2,0.0,4829843.747278433,6110653301,15.295403047339976,120.0,2,3.240336805274378e+19,5872524.680098044,11333106293528.06,2410255.9258734984,1.6202817337001243e+19,8160917.249951569,4.591129254549742e-09
234,210478329.05767655,2,0.0,4882937.53968691,6145174973,24.31796474993424,120.0,2,3.2688247651557507e+19,5114871.978306725,11184596437961.56,2410255.9258734984,1.634524228542255e+19,8160917.249951569,4.591129254549742e-09
235,203763389.47147292,1,0.0,4911160.7617744785,6186411583,12.342038934130013,120.0,1,3.3022567450124837e+19,5001184.151925534,10235503737811.928,2410255.9258734984,1.65123072754362e+19,8160917.249951569,4.591129254549742e-09
236,267193268.6438802,2,0.0,4877991.380789179,6164218314,17.42907245760862,120.0,2,3.2839714448264696e+19,5868240.946159338,11331171532115.207,2410255.9258734984,1.642099034128556e+19,8160917.249951569,4.591129254549742e-09
237,203763389.47147292,1,0.0,4925163.014285803,6205454925,12.339699812636072,120.0,1,3.317520518611977e+19,4889045.51160941,10214525997753.63,2410255.9258734984,1.658862404565966e+19,8160917.249951569,4.591129254549742e-09
238,267839711.82099032,2,0.0,4903036.12280428,6182615213,17.428613779253595,120.0,2,3.2984182331250115e+19,5875049.945299504,11334963816247.305,2410255.9258734984,1.6493224662006682e+19,8171017.924593915,4.831235855817795e-09
239,261124772.2347867,2,0.0,4936170.353044433,6166490441,20.318746147538295,120.0,2,3.327010579251414e+19,5117397.243508185,11184646085670.47,2410255.9258734984,1.6636171360865636e+19,8171017.924593915,3.867171471938491e-09
240,153763389.47147292,1,0.0,4980506.245931642,6257727051,15.335815473240197,120.0,1,3.360797135754422e+19,4998658.983264947,10225013203981.48,2410255.9258734984,1.6805008180092508e+19,8170882.668936762,3.6343408282846212e-09
241,318486154.99810046,2,0.0,4926184.436154368,6184240897,15.291526309200366,120.0,2,3.340791521233479e+19,5878409.24863026,11336331811782.96,2410255.9258734984,1.6705091239348572e+19,8170882.668936762,3.9217411540448666e-09
242,153763389.47147292,1,0.0,4988777.954892769,6275477507,15.333455948398113,120.0,1,3.3746883874741158e+19,4895368.186502481,10204480828997.13,2410255.9258734984,1.6874462385453478e+19,8155692.644006827,2.76122591458261e-09
243,318486154.99810046,2,0.0,4943483.845638674,6201991352,15.291444891661449,120.0,2,3.3546067560030663e+19,5891540.922663498,11342280813013.428,2410255.9258734984,1.6774168008096633e+19,8155692.644006827,2.764863893389702e-09
244,153763389.47147292,1,0.0,5006187.7428664975,6293227962,15.331198740520822,120.0,1,3.38861393198133e+19,4904702.354303234,10204742209062.729,2410255.9258734984,1.6944090134127557e+19,8155692.644006827,2.76122591458261e-09
245,318486154.99810046,2,0.0,4966013.116344016,6219741808,15.290930361988043,120.0,2,3.3684562835601752e+19,5900875.090464252,11346812294548.777,2410255.9258734984,1.6843416099030331e+19,8155692.644006827,2.764863893389702e-09
246,211124772.2347867,2,0.0,5016273.368320284,6253617035,24.307560631161145,120.0,2,3.3974878700059554e+19,5138104.423523183,11185683764587.285,2410255.9258734984,1.6988557918406236e+19,8155692.644006827,2.76122591458261e-09
247,203763389.47147292,1,0.0,5051340.505768494,6294853646,12.332245634227107,120.0,1,3.4314791366061474e+19,5006253.995729915,10226519562337.453,2410255.9258734984,1.7158418334986971e+19,8155692.644006827,2.76122591458261e-09
248,268486154.99810046,2,0.0,5020062.196308229,6271367490,17.42308107204003,120.0,2,3.411410451967482e+19,5882206.75025167,11337923584419.299,2410255.9258734984,1.705818605219585e+19,8155692.662451121,2.270098775625229e-09
249,203763389.47147292,1,0.0,5064465.541554263,6312604101,12.330567924322219,120.0,1,3.4455120283053015e+19,4895368.186502481,10204480828997.13,2410255.9258734984,1.7228580589609406e+19,8155692.662451121,2.266460796818137e-09
250,268486154.99810046,2,0.0,5039215.172996517,6289117946,17.42292314692481,120.0,2,3.4253673267165303e+19,5890872.902367491,11341998714751.938,2410255.9258734984,1.7127970833454127e+19,8158364.725190854,3.157765604555607e-09
251,203763389.47147292,1,0.0,5083695.523778827,6330354557,12.328943089901461,120.0,1,3.459579212791979e+19,4904034.338618302,10204673872999.973,2410255.9258734984,1.7298916531347194e+19,8158364.725190854,3.154127625748515e-09
252,268486154.99810046,2,0.0,5060450.470199453,6306868402,17.422547121964268,120.0,2,3.4393584942531015e+19,5900207.070168245,11346530196287.287,2410255.9258734984,1.7197927124285137e+19,8158364.725190854,3.157765604555607e-09
253,261124772.2347867,2,0.0,5092485.282594203,6290743630,20.309264798499235,120.0,2,3.4685793210182582e+19,5137435.694220803,11185615356000.756,2410255.9258734984,1.7344015166626892e+19,8158367.574019117,2.586602931842208e-09
254,153763389.47147292,1,0.0,5145930.873506178,6381980241,15.323057141808285,120.0,1,3.5030252977156338e+19,5004916.537125155,10226245927991.334,2410255.9258734984,1.7516149113170969e+19,8158367.574019117,2.586602931842208e-09
255,318486154.99810046,2,0.0,5095548.847749059,6308494085,15.28536953853469,120.0,2,3.4826435429592457e+19,5881538.023770052,11337641186044.99,2410255.9258734984,1.7414351478914832e+19,8158367.574019117,2.5902409106492996e-09
