t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey,q_sumsq,z_l1,z_sumsq,z_max,lyapunov,key_inflow,key_overflow
48,165383966.04269922,1,0.0,2051409.7939877915,4222425119,46.005298664590974,120.0,2,8.599672395176404e+18,14144022.724577382,24854711487153.93,2328654.336882113,4.3023216687369175e+18,7339473.143713549,2.28283170145005e-10
49,206988723.52146602,2,0.0,2048868.046359027,4260436396,31.67306311602703,120.0,2,9.010417817679182e+18,14834013.649851732,26787312673084.707,2303978.480161959,4.5078876401068995e+18,7339473.143713549,2.3237589630298316e-10
50,165383966.04269922,1,0.0,2100185.0160536095,4340052430,51.4614845606817,120.0,2,9.51500675731396e+18,13521377.467906253,24675667985471.992,2336841.2902770024,4.759970945455527e+18,7339473.143713549,2.28283170145005e-10
51,259680706.54281563,3,0.0,2108623.3298294153,4325371723,64.78356803740533,120.0,4,9.457851741780537e+18,13821166.71991241,25922662440095.246,2340934.7669744473,4.731518137134279e+18,7339473.143713549,2.3237589630298316e-10
52,289945407.70807314,2,0.0,2110493.7831092877,4280426315,24.898445913655458,120.0,2,1.0043207047325188e+19,14017557.5410862,25950956413143.48,2303978.480161959,5.024198619303908e+18,7339473.143713549,6.766640581190586e-10
53,211719619.69566506,2,0.0,2100411.0814843164,4313706696,30.903345307443253,120.0,2,9.951028582875144e+18,14360458.570398463,25051685661219.625,2359414.830154912,4.978019460003694e+18,7345141.799245815,9.110863175010309e-10
54,214932158.96041125,2,0.0,2124273.469802339,4343774537,31.057948874331323,120.0,2,9.962390771805372e+18,13181140.34239757,23420147905500.254,2359414.830154912,4.983537400693237e+18,7345141.799245815,6.002665031701326e-10
55,155344670.53466228,2,0.0,2160977.6499718144,4433429866,41.49196499153269,120.0,2,9.977547554427918e+18,12180330.73416959,22349647624933.56,2359414.830154912,4.991008741976452e+18,7345141.799245815,9.404175216332078e-10
56,214932158.96041125,2,0.0,2179188.1170687424,4463497707,24.72024732350376,120.0,2,9.99786651432616e+18,11769978.610627044,21022060223329.81,2359414.830154912,5.001035463185413e+18,7345141.799245815,6.461959856096655e-10
57,302043315.8133929,2,0.0,2189612.2092871047,4406454392,31.6303420458391,120.0,2,1.0000465341248786e+19,12086606.242823714,22462135252891.832,2359414.830154912,5.002478884149682e+18,7345141.799245815,5.911715561524034e-10
58,266782467.73434052,3,0.0,2207777.9160135617,4384671924,36.75308255920912,120.0,3,9.965088968488071e+18,11910885.900108026,22343590657229.754,2359414.830154912,4.984778843309758e+18,7345141.799245815,5.779838829766959e-10
59,155138414.74753678,3,0.0,2260695.9940782594,4474533510,45.830144587171965,120.0,3,1.0245101686292017e+19,11289595.36643873,21451813704290.168,2359414.830154912,5.124696024516438e+18,7345141.799245815,5.688889359589666e-10
60,215138414.74753678,3,0.0,2295721.0988024613,4504395095,36.74386556461286,120.0,3,1.052952726477557e+19,10925846.498683317,20744792856868.746,2359414.830154912,5.266838111673472e+18,7345141.799245815,5.688889359589666e-10
61,155138414.74753678,3,0.0,2343767.036859997,4594256680,45.82252021929273,120.0,3,1.082196570393873e+19,10433189.039613843,20197671568289.184,2359414.830154912,5.413002619126194e+18,7345141.799245815,5.688889359589666e-10
62,288494361.760733,2,0.0,2362828.121879269,4550762318,24.935696264212403,120.0,2,1.1154276997471773e+19,10219400.358327674,19868716069743.496,2359414.830154912,5.579125370342861e+18,7345141.799245815,6.684786058031023e-10
63,206782467.73434052,3,0.0,2388459.106383504,4588979850,45.8070827802876,120.0,3,1.1119654051493368e+19,10485600.085973933,20328195047571.914,2359414.830154912,5.561859845251441e+18,7345141.799245815,6.943992048036307e-10
64,163288106.10432258,2,0.0,2433239.7745894804,4670691744,30.804476408613667,120.0,2,1.147175842063411e+19,10081935.90978057,19010108349874.086,2359414.830154912,5.737780221152042e+18,7334980.7256743815,6.637037586187944e-10
65,154522759.8675878,2,0.0,2456190.769435787,4761168984,40.93234679687223,120.0,2,1.1500799249304955e+19,9764546.085933404,18607711927075.46,2359414.830154912,5.752260395845185e+18,7342460.519665421,8.949427865445614e-10
66,366610865.9719104,3,0.0,2441506.7361113383,4639558119,30.753744842201158,120.0,3,1.1456451561216014e+19,10388750.29854963,19847003827362.61,2359414.830154912,5.730210480990744e+18,7342460.519665421,6.889422365929931e-10
67,103322759.86758783,2,0.0,2495159.835033682,4781235359,40.89001399120557,120.0,2,1.181844078972063e+19,9123274.03446962,18447081073505.53,2359414.830154912,5.911065102967666e+18,7342460.519665421,8.658389560878277e-10
68,266610865.97191042,3,0.0,2502177.190598123,4759624493,36.68977448210864,120.0,3,1.17806462533193e+19,9768098.195583606,19194876016316.836,2359414.830154912,5.892242614261281e+18,7342460.519665421,8.687948138685897e-10
69,160459509.56091744,3,0.0,2544151.076696399,4844164984,45.77502792095214,120.0,3,1.2064132871229598e+19,9509711.990950657,19047687966290.605,2359414.830154912,6.033971204411428e+18,7389574.828707217,7.664766599191353e-10
70,320460251.57608986,3,0.0,2539701.3078459008,4768704732,26.28820329905034,120.0,3,1.234154041619856e+19,9742844.362491354,18604236009906.273,2359414.830154912,6.17263063170027e+18,7393254.058269396,1.1673364497255534e-09
71,160460251.57608986,3,0.0,2574858.73046156,4853244480,45.6891078302453,120.0,3,1.2631469802439803e+19,9300004.870132394,18432619912591.598,2359414.830154912,6.317578163211161e+18,7393254.058269396,1.1673364497255534e-09
72,220460251.57608986,3,0.0,2592802.7119089663,4877784229,36.62108152713505,120.0,3,1.2925321029953327e+19,9157828.871651907,18374426424679.12,2359414.830154912,6.464497957619131e+18,7393254.058269396,1.1673364497255534e-09
73,235460251.57608986,3,0.0,2607491.48502304,4887323977,36.69572021056269,120.0,3,1.3221069098739126e+19,9275868.500416309,18426467040471.383,2359414.830154912,6.61237719607361e+18,7393254.058269396,1.1673364497255534e-09
74,220460251.57608986,3,0.0,2625435.466470445,4911863726,36.62253038056853,120.0,3,1.352261400879721e+19,9074043.355667094,18408911770327.76,2359414.830154912,6.763147895575638e+18,7393254.058269396,1.1673364497255534e-09
75,160460251.57608986,3,0.0,2656400.2812511846,4996403474,45.69786261685699,120.0,3,1.383168076012757e+19,9030222.585686132,18430532451314.37,2359414.830154912,6.917683433308917e+18,7393254.058269396,1.1673364497255534e-09
76,295460525.03433764,3,0.0,2651311.4018501737,4945942949,30.62463761314922,120.0,3,1.4139043143130313e+19,9251780.901141815,18468724941143.242,2359414.830154912,7.071368444059271e+18,7393256.194661957,9.727045835461468e-10
77,160460525.03433764,3,0.0,2676442.2433382114,5030482424,45.70255984924779,120.0,3,1.4455802344861952e+19,9046055.236080557,18477947927274.418,2359414.830154912,7.229748967223704e+18,7383234.224320986,1.1937117960769683e-09
78,220460525.03433764,3,0.0,2681401.5475951256,5055021898,36.62780729520635,120.0,3,1.477648336532248e+19,9108258.64537612,18503898338168.17,2359414.830154912,7.390092072495057e+18,7383234.224320986,1.1937117960769683e-09
79,235460525.03433764,3,0.0,2690256.3474166603,5064561374,36.67852449060761,120.0,3,1.509906120451191e+19,9223701.65249138,18540615858537.348,2359414.830154912,7.551384663841808e+18,7383234.224326875,9.708855941426009e-10
80,220460525.03433764,3,0.0,2693854.8558853604,5089100849,36.63155952287577,120.0,3,1.542743586243023e+19,9124044.663040105,18554301427877.58,2359414.830154912,7.715573361357903e+18,7383234.224326875,9.708855941426009e-10
81,108781076.20373869,2,0.0,2730200.8555399245,5225319773,40.84733782497636,120.0,2,1.5813982495801827e+19,8875754.424415477,17690891656876.414,2359414.830154912,7.908760337066601e+18,7383234.224326875,8.869847079040483e-10
82,292749435.76306725,2,0.0,2707387.037492422,5177570337,24.605427396861028,120.0,2,1.5820813951558654e+19,9206866.06356141,17648942147895.44,2359414.830154912,7.912171869994116e+18,7383234.224326875,9.833911462919787e-10
83,214851063.13620698,3,0.0,2717853.503262227,5207719274,45.70942000891268,120.0,3,1.5735063285896352e+19,9263608.980421111,18675870942477.223,2359414.830154912,7.869399230042423e+18,7383234.224326875,9.708855941426009e-10
84,270460525.03433764,3,0.0,2713082.2292814543,5182258749,30.607755086453093,120.0,3,1.6068232581407992e+19,9324901.02349228,18701855176801.89,2359414.830154912,8.035986476221677e+18,7383234.224326875,9.708855941426009e-10
85,160460525.03433764,3,0.0,2738213.0707696555,5266798223,45.714973714591984,120.0,3,1.6408923695648524e+19,9278483.631862177,18725301273793.004,2359414.830154912,8.206334377951642e+18,7383234.224326875,9.708855941426009e-10
86,270460525.03433764,3,0.0,2730686.2571251215,5241337698,30.60704652051042,120.0,3,1.6751036628617955e+19,9340687.041156266,18752327574558.582,2359414.830154912,8.377393547066434e+18,7383234.224326875,9.708855941426009e-10
87,160460525.03433764,3,0.0,2757928.892587356,5325877174,45.719858103024656,120.0,3,1.7100671380316277e+19,9275263.503759863,18770951363467.465,2359414.830154912,8.552212785294486e+18,7459258.807392075,1.2328200682532042e-09
88,270460525.03433764,3,0.0,2752434.0615513134,5300416649,30.6056153967631,120.0,3,1.7451727950743499e+19,9318460.767287653,18794618395098.285,2359414.830154912,8.727743437211259e+18,7459258.807392075,1.2328200682532042e-09
89,160460525.03433764,3,0.0,2779676.6970135476,5384956124,45.72417030335597,120.0,3,1.781030633989961e+19,9253037.22989125,18817209497754.633,2359414.830154912,8.90703489089958e+18,7459258.807392075,1.2328200682532042e-09
90,218781076.2037387,2,0.0,2781766.786500649,5411175048,24.671571960444563,120.0,2,1.8220775191626949e+19,9094361.646424513,17956981393311.766,2359414.830154912,9.112183293952806e+18,7459258.807392075,1.2328200682532042e-09
91,157749435.76306725,2,0.0,2798970.9518482885,5498425612,40.78511048187016,120.0,2,1.823067492753654e+19,9130397.131272724,17849045184899.004,2359414.830154912,9.11712236828676e+18,7459258.807392075,1.245325620402582e-09
92,324851063.136207,3,0.0,2775280.4024956427,5418574549,30.601341233305707,120.0,3,1.8136868468081678e+19,9457621.247801982,18936755171692.305,2359414.830154912,9.070327909558009e+18,7459258.807392075,1.2328200682532042e-09
93,160460525.03433764,3,0.0,2806401.9138767156,5503114024,45.72702756221199,120.0,3,1.850149149483111e+19,9391286.344182657,18956775690146.504,2359414.830154912,9.252641424984568e+18,7459258.807392075,1.6984813555609435e-09
94,270460525.03433764,3,0.0,2795142.1361767305,5477653498,30.60241537226555,120.0,3,1.8867536340309434e+19,9434483.607710447,18981840281911.03,2359414.830154912,9.435666354182908e+18,7459258.807392075,1.6859758034115657e-09
95,160460525.03433764,3,0.0,2819039.131559718,5562192973,45.732215337880604,120.0,3,1.9241103004516655e+19,9363867.897702891,19004843703874.164,2359414.830154912,9.622451986628714e+18,7480027.497836689,1.9042545318370685e-09
96,273575800.6078343,3,0.0,2807788.380163275,5533617173,30.60657636959147,120.0,3,1.960039222162184e+19,9414041.904924162,19059850343713.426,2359414.830154912,9.802102095845292e+18,7504366.103871977,2.0700099412351847e-09
97,163680428.038348,3,0.0,2831280.8406560365,5614936745,45.74526518721848,120.0,3,1.9966425063162814e+19,9368377.207780879,19115612532098.047,2359414.830154912,9.985124092834617e+18,7505183.505672865,1.902662916108966e-09
98,273680428.03834796,3,0.0,2819781.505822376,5586256316,30.614174547062152,120.0,3,2.0333624649334944e+19,9418959.915902594,19176430391890.5,2359414.830154912,1.016872996770666e+19,7505183.505672865,1.9608705770224333e-09
99,112000979.20774904,2,0.0,2842419.4684309806,5719255338,30.633736788440842,120.0,2,2.0758378111098487e+19,9018947.610044958,17679021842185.766,2359414.830154912,1.0380956957733462e+19,7505183.505672865,1.9608705770224333e-09
100,269359387.2650724,2,0.0,2821527.2915468207,5694895950,24.57479524076683,120.0,2,2.076131180910027e+19,9180419.489503847,17522109901062.305,2359414.830154912,1.0382408115540242e+19,7505183.505672865,1.5077148418640718e-09
101,219680917.64222252,3,0.0,2831986.094993312,5720215033,45.668263654408236,120.0,3,2.063485445455565e+19,9449333.789546575,18720663988422.98,2359414.830154912,1.0319299293676667e+19,7505183.505672865,1.6750618669902906e-09
102,273680428.03834796,3,0.0,2831495.083387809,5691534604,30.558531914903824,120.0,3,2.1007411187555148e+19,9481670.382813301,18770711173956.504,2359414.830154912,1.050558266489497e+19,7505183.505672865,1.7280399333685637e-09
103,193680428.038348,3,0.0,2854266.3562095356,5742854177,36.602938574244355,120.0,3,2.13863346651858e+19,9436210.03612024,18820965565588.242,2359414.830154912,1.0695049429149458e+19,7505183.505672865,1.495209289714694e-09
104,251367457.79327822,3,0.0,2859935.627015069,5736486719,30.567158817891798,120.0,3,2.1727985754095395e+19,9478805.42294431,18936672550131.53,2359414.830154912,1.086588654430271e+19,7585266.361075457,1.135504135163501e-09
105,201367457.79327822,3,0.0,2876941.489096657,5780119261,36.620966869151225,120.0,3,2.207457847885561e+19,9521400.80976838,19055749850175.04,2359414.830154912,1.1039194814412823e+19,7585266.361075457,1.135504135163501e-09
106,251367457.79327822,3,0.0,2878876.6800557664,5773751803,30.582650117602086,120.0,3,2.242361283946645e+19,9563996.196592452,19178197465718.766,2359414.830154912,1.1213724239479798e+19,7585266.361075457,1.135504135163501e-09
107,201367457.79327822,3,0.0,2891221.272715789,5817384345,36.64307920707379,120.0,3,2.2777588835927896e+19,9606591.583416523,19304015396762.71,2359414.830154912,1.1390724819503624e+19,7585266.361075457,1.135504135163501e-09
108,199688008.96267927,2,0.0,2901209.787362529,5862696336,24.677473434920977,120.0,2,2.31841120863182e+19,9447314.123246068,18545341193485.727,2359414.830154912,1.1593910577278448e+19,7585266.361075457,1.135504135163501e-09
109,193202902.14253753,2,0.0,2905161.4638562053,5914493434,30.705739376133053,120.0,2,2.3183528420532244e+19,9502059.354011334,18273452328161.25,2359414.830154912,1.1593591555498938e+19,7585266.361075457,1.0024905350292102e-09
110,311211462.2746179,3,0.0,2889065.9961012644,5848281972,30.621745718697895,120.0,3,2.297210264141397e+19,9923179.925169216,19755141821594.883,2359414.830154912,1.1488026834889146e+19,7585266.361075457,1.222815626533702e-09
111,201367457.79327822,3,0.0,2898862.9521579575,5891914514,30.53022499482519,120.0,3,2.333012987250246e+19,9814583.610110408,19153011817328.586,2359414.830154912,1.1666980237432963e+19,7585266.361075457,9.899849828798324e-10
112,251367457.79327822,3,0.0,2903037.369205115,5885547057,30.565276134912143,120.0,3,2.3690598739441582e+19,9774605.056312127,19275976064003.582,2359414.830154912,1.1847226967327191e+19,7585266.361075457,9.899849828798324e-10
113,201367457.79327822,3,0.0,2920312.1304070638,5929179599,36.62416011783569,120.0,3,2.4056009242231325e+19,9817200.443136198,19404583646003.605,2359414.830154912,1.2029945079480263e+19,7585266.361075457,9.899849828798324e-10
114,251367457.79327822,3,0.0,2913513.1555463574,5922812141,30.58332246052348,120.0,3,2.442386138087168e+19,9859795.829960268,19536561543503.85,2359414.830154912,1.221388434659019e+19,7585266.361075457,9.899849828798324e-10
115,201367457.79327822,3,0.0,2925275.7012508987,5966444683,36.64724123724618,120.0,3,2.479665515536266e+19,9902391.21678434,19671909756504.312,2359414.830154912,1.240029476865698e+19,7585266.361075457,9.899849828798324e-10
116,251367457.79327822,3,0.0,2918471.8510680627,5960077225,30.604035912299793,120.0,3,2.517189056570425e+19,9944986.60360841,19810628285004.992,2359414.830154912,1.2587926345680626e+19,7585266.361075457,9.899849828798324e-10
117,149688008.96267927,2,0.0,2941490.0538155236,6055389216,30.790935755500428,120.0,2,2.5601991717092643e+19,9785709.143437956,19064854679184.742,2359414.830154912,1.280290234401424e+19,7585266.361075457,9.899849828798324e-10
118,243202902.14253753,2,0.0,2927010.133694281,6057186314,24.632559146529037,120.0,2,2.560002834568715e+19,9765385.724252732,18673214953062.934,2359414.830154912,1.2801881494338882e+19,7585266.361075457,1.0024905350292102e-09
119,261211462.27461785,3,0.0,2923988.173058337,6040974853,36.701898053307474,120.0,3,2.5381477080754782e+19,10186506.295410614,20284369916711.312,2359414.830154912,1.2692766977369061e+19,7585266.361075457,9.899849828798324e-10
120,191523453.31193858,2,0.0,2941273.6013430376,6094451399,24.442915783163684,120.0,2,2.58222920337749e+19,9761570.39722422,18637865174779.66,2303978.480161959,1.2913009803404927e+19,7585266.361075457,9.899849828798324e-10
121,261211462.27461788,3,0.0,2940150.5386321386,6078239937,36.73884456600475,120.0,3,2.614499200654268e+19,10271697.069058755,20586390783815.176,2359414.830154912,1.3074554642349722e+19,7585266.361075457,9.899849828798324e-10
122,191523453.31193858,2,0.0,2947293.414395045,6131716483,24.446665559724984,120.0,2,2.659083381267086e+19,9838008.34165122,18900269797533.707,2303978.480161959,1.3297306933315185e+19,7620277.6779600205,7.098606147337705e-10
123,261211462.27461788,3,0.0,2946143.637362865,6115505021,36.7816908323862,120.0,3,2.6923273475733066e+19,10339382.184264617,20860534693351.105,2359414.830154912,1.3463722791335868e+19,7620277.6779600205,7.098606147337705e-10
124,191523453.31193858,2,0.0,2953282.79591436,6168981568,24.450003998421256,120.0,2,2.7374142134969303e+19,9905693.456857082,19153466478258.105,2303978.480161959,1.3688986414132478e+19,7620277.6779600205,6.516529538203031e-10
125,261211462.27461788,3,0.0,2952217.0219849106,6152770106,36.834706590302844,120.0,3,2.771632148832592e+19,10407067.299470477,21144943714094.117,2359414.830154912,1.386027523853437e+19,7620277.6779600205,7.098606147337705e-10
126,139844004.48133963,1,0.0,2970655.6685605464,6257926101,15.519432644320908,120.0,1,2.8221959592984334e+19,9770715.494600434,18525750436828.63,2303978.480161959,1.411283237153585e+19,7623438.5998319425,1.0440999176353216e-09
127,253451504.62348315,2,0.0,2961868.2424212443,6249474597,30.957139010125793,120.0,2,2.816239920415665e+19,10205122.234516773,19922191531193.844,2359414.830154912,1.4083191821231444e+19,7623586.000929959,8.11269273981452e-10
128,251569756.79308122,2,0.0,2954185.8286270252,6242904840,24.45457278601769,120.0,2,2.798612442915018e+19,10155446.885709317,19728003501897.176,2303978.480161959,1.399503501492528e+19,7623586.000929959,9.858922567218542e-10
129,261413761.27442086,3,0.0,2932855.5438134293,6226491078,30.592763095353888,120.0,3,2.8336828303665488e+19,10956304.320118546,20354669852663.895,2359414.830154912,1.4170449618818011e+19,7623586.000929959,1.0440999176353216e-09
130,191725752.3117416,2,0.0,2951144.0572604816,6279765326,24.45855386024807,120.0,2,2.879183219560878e+19,9887036.61448591,18584427307890.477,2303978.480161959,1.439777454053518e+19,7623586.000929959,8.11269273981452e-10
131,261413761.27442086,3,0.0,2960575.8016966265,6263351564,36.6626135057181,120.0,3,2.9152294826044592e+19,10258923.559849689,20416118433198.094,2359414.830154912,1.4578189024865616e+19,7623586.000929959,8.11269273981452e-10
132,191725752.3117416,2,0.0,2973305.9253834668,6316625813,24.462785756365818,120.0,2,2.9612344636722016e+19,9825884.49955268,18814887913751.78,2303978.480161959,1.4808053807152384e+19,7623586.000929959,8.11269273981452e-10
133,267181307.81846455,3,0.0,2973972.927492822,6294444505,36.6949443762554,120.0,3,2.9949134334700347e+19,10361702.22730811,20754494949600.996,2359414.830154912,1.4976642616845134e+19,7668644.9583053,9.276845958083868e-10
134,194609525.58376342,2,0.0,2980831.9377910937,6344834979,24.470819961082732,120.0,2,3.0382109386850427e+19,9939927.906354936,19115107360014.51,2303978.480161959,1.5192966204161214e+19,7668644.9583053,8.694769348949194e-10
135,218183333.26008445,2,0.0,2989807.010625966,6371651645,30.882809455558757,120.0,2,3.0775995320195035e+19,10290119.896255279,20289615686486.27,2359414.830154912,1.5390026621666167e+19,7668644.9583053,9.276845958083868e-10
136,183763495.66080385,1,0.0,2990111.9645413663,6432888150,15.395616187913742,120.0,1,3.081107217268728e+19,9733435.171627544,17809283866800.746,2300000.0,1.540731701473032e+19,7668644.9583053,8.694769348949194e-10
137,332794954.1307535,3,0.0,2971769.075935612,6345093196,36.79821670782184,120.0,3,3.0467644716025225e+19,10720217.32400725,21664610807263.72,2359414.830154912,1.5235988819093338e+19,7668661.327734251,1.0732037480920553e-09
138,194610573.22721624,2,0.0,2989898.200269074,6395482622,24.487111195040637,120.0,2,3.0897559282418557e+19,10297074.060641253,19967642412225.633,2303978.480161959,1.54507764054505e+19,7676528.716975857,8.176357368938625e-10
139,270068224.0208448,3,0.0,2987885.735164086,6370414398,36.87584316223594,120.0,3,3.1251560187933303e+19,10854755.211485509,22129356280419.215,2359414.830154912,1.5627993029594694e+19,7676528.716975857,8.903953130356967e-10
140,194610573.22721624,2,0.0,2994901.587434275,6420803825,24.498025089661773,120.0,2,3.1685050254798496e+19,10432298.465504542,20403714101427.645,2303978.480161959,1.5844565498809391e+19,7676528.716975857,8.176357368938625e-10
141,270068224.0208448,3,0.0,2992937.9564326718,6395735601,36.98357900981926,120.0,3,3.2049014374911693e+19,10989979.616348797,22613517688669.453,2359414.830154912,1.6026768539224713e+19,7676528.716975857,8.903953130356967e-10
142,194610573.22721624,2,0.0,2999951.7894131197,6446125028,24.51027782376203,120.0,2,3.2486079942248743e+19,10567522.87036783,20859201254418.28,2303978.480161959,1.6245125891249814e+19,7676528.716975857,8.176357368938625e-10
143,270068224.0208448,3,0.0,2970807.7384785325,6421056804,30.632638843891915,120.0,3,3.286000727696039e+19,11469113.272701684,21615806155975.082,2359414.830154912,1.6432165219095794e+19,7676528.716975857,8.903953130356967e-10
144,142728825.3968143,1,0.0,3000189.855515039,6523327979,15.61402950726661,120.0,1,3.334991683429383e+19,10207764.80392258,18924791367987.293,2303978.480161959,1.6676850896283714e+19,7676528.716975857,8.758433978073299e-10
145,259221146.4544325,2,0.0,3002874.4827695545,6509106832,30.66813918150382,120.0,2,3.3313001961949196e+19,10414289.317057364,19989000856137.832,2359414.830154912,1.6658499881060213e+19,7676528.716975857,8.903953130356967e-10
146,257339398.62403053,2,0.0,2999296.21567341,6496767433,24.537893260216045,120.0,2,3.303047482381319e+19,10395243.810365742,20227466503785.156,2303978.480161959,1.6517260158556973e+19,7676528.716975857,1.065018295776099e-09
147,270068224.0208448,3,0.0,3008526.733858168,6471699209,36.80141252846117,120.0,3,3.3414128029614424e+19,10918237.765731402,22301750937413.523,2359414.830154912,1.6709294189900954e+19,7676528.716975857,1.2396412785165012e-09
148,194610573.22721624,2,0.0,3007477.798291166,6522088637,20.421417203559347,120.0,2,3.3851719540259762e+19,10358923.608386062,19836446999529.402,2303978.480161959,1.6927843414829834e+19,7676528.716975857,1.2832970242016017e-09
149,144610573.22721624,2,0.0,3038461.129253608,6622478063,30.54184874030598,120.0,2,3.429862168368071e+19,9828289.799563162,18385906612064.61,2303978.480161959,1.7151149432501561e+19,7676528.716975857,1.356056600343436e-09
150,388194309.0768908,3,0.0,3009306.1411494226,6479283754,30.762666672209303,120.0,3,3.463300495909255e+19,10907664.467135841,22254234141809.36,2359414.830154912,1.7318727902960458e+19,7718694.808063605,1.3651515473611653e-09
151,147309203.0568321,2,0.0,3037212.1481000544,6576974551,30.564417077551383,120.0,2,3.5044896756967023e+19,10495749.24392681,20550490845711.793,2303978.480161959,1.7524503427568083e+19,7718694.808063605,1.3142198440618813e-09
152,197309203.0568321,2,0.0,3043924.8849425195,6624665347,24.52933763146938,120.0,2,3.5463211428408738e+19,10083834.020717781,19065585618096.684,2303978.480161959,1.773351227276618e+19,7718694.808063605,1.3142198440618813e-09
153,291709820.90572065,2,0.0,3037790.2055704636,6577955526,31.279596874671356,120.0,2,3.5866344599643808e+19,11002711.7019157,22351687014138.344,2359414.830154912,1.7935407468523317e+19,7718694.808063605,1.3651515473611653e-09
154,183763495.66080385,1,0.0,3039121.7514611203,6639192031,15.38465739360339,120.0,1,3.5873516241374433e+19,10333395.94955952,19480703771486.68,2300000.0,1.7938706191064365e+19,7718694.808063605,1.3142198440618813e-09
155,212736658.28326225,2,0.0,3047068.170529209,6671455372,30.621537322030477,120.0,2,3.551073453166599e+19,10392085.855732083,19957293294481.72,2303978.480161959,1.7757362995162444e+19,7718694.808063605,1.1086740414611995e-09
156,393591568.7361226,3,0.0,3007726.254965517,6522863805,26.815528116336537,120.0,3,3.587559706455506e+19,11397852.248572014,23420411987842.35,2359414.830154912,1.7940140573476315e+19,7718694.808063605,1.3651515473611653e-09
157,147309203.0568321,2,0.0,3041934.0182460337,6620554602,30.55962919637836,120.0,2,3.6284629111119094e+19,10845963.909974532,21586594203524.832,2303978.480161959,1.81444732149799e+19,7719380.744986427,1.3724275049753487e-09
158,197309203.0568321,2,0.0,3054217.5899462886,6668245398,24.5255045239943,120.0,2,3.6700084031250387e+19,10433877.202534797,19978328283924.97,2303978.480161959,1.8352039848453587e+19,7719380.744986427,1.2560121831484139e-09
159,147309203.0568321,2,0.0,3079524.201775858,6765936195,30.585726991258472,120.0,2,3.712446182494894e+19,10021790.495095061,18589041708673.56,2303978.480161959,1.8564089816645337e+19,7719380.744986427,1.3633325579576194e-09
160,438953569.6875572,2,0.0,3033810.937257148,6571982625,24.77532704983059,120.0,2,3.749687049229037e+19,11497550.401957866,24145115167624.668,2303978.480161959,1.8750849757661946e+19,7719380.744986427,1.3633325579576194e-09
161,95427455.22643016,1,0.0,3070401.397892914,6721555170,20.774724917361443,120.0,1,3.796227265332783e+19,10882800.617055623,21431137592050.875,2303978.480161959,1.8983279440423117e+19,7719380.744986427,1.2560121831484139e-09
162,183763495.66080385,1,0.0,3073755.74526282,6782791674,15.382154670200995,120.0,1,3.796504759184439e+19,10184697.159854662,18568736487928.17,2300000.0,1.8984380669570986e+19,7791679.536354984,1.2560121831484139e-09
163,212736658.28326225,2,0.0,3083832.3878072877,6815055016,30.65403845729218,120.0,2,3.7587601742794056e+19,10225140.88395438,19218722968678.04,2303978.480161959,1.8795722743693894e+19,7791679.536354984,1.5907062334008515e-09
164,397309203.0568321,2,0.0,3043545.835691804,6662745813,18.789381802011228,120.0,2,3.797528894808772e+19,11185598.741190244,22368002795537.418,2303978.480161959,1.898988127432341e+19,7870135.566419278,1.9108483684249222e-09
165,147309203.0568321,2,0.0,3080768.9105176693,6760436610,30.579572877933884,120.0,2,3.839189902694861e+19,10632514.06138024,20614412802202.668,2303978.480161959,1.9198010954754527e+19,7870135.566419278,1.925400283653289e-09
166,197309203.0568321,2,0.0,3097236.1413283334,6808127407,24.54286653381149,120.0,2,3.881493197937677e+19,10182738.64858229,19099015971857.336,2303978.480161959,1.940937589128557e+19,7870135.566419278,1.8599166651256382e-09
167,149980313.30030257,2,0.0,3126020.378623959,6903147094,30.609090644839917,120.0,2,3.924429389501216e+19,9742116.930247528,17818285164216.992,2303978.480161959,1.9623928776022503e+19,7911871.663973505,1.7444108380004764e-09
168,399980313.30030257,2,0.0,3094108.1077615144,6748166781,21.35075265546428,120.0,2,3.964021990370803e+19,10863995.211912766,21508498144320.69,2303978.480161959,1.982226080166845e+19,7911871.663973505,1.6934791347011924e-09
169,149980313.30030257,2,0.0,3108904.731549824,6843186467,24.45438823969966,120.0,2,4.006521000546436e+19,10265322.924923435,19045615933749.086,2303978.480161959,2.0034509564325556e+19,7935007.018727033,2.1009327610954642e-09
170,199980313.30030257,2,0.0,3129070.8559759604,6888206154,24.51711051706736,120.0,2,4.049676420028118e+19,9715608.100888235,17694918157908.902,2303978.480161959,2.025015159195638e+19,7935007.018727033,2.384695108048618e-09
171,95427455.22643016,1,0.0,3169922.5355594144,7037778699,20.719171253823692,120.0,1,4.09868377682725e+19,9027688.485763242,15646792439813.896,2303978.480161959,2.0494983563380232e+19,7935007.018727033,2.1009327610954642e-09
172,389105716.1477448,1,0.0,3131371.8887774604,6893672983,13.047084421136754,120.0,1,4.08876106448725e+19,9915461.159861473,17909941965701.758,2300000.0,2.044559631663282e+19,7935007.018727033,2.217348082922399e-09
173,215407768.5267327,2,0.0,3143115.1222056467,6923265214,30.60035703439242,120.0,2,4.0483464359788265e+19,9907104.617793214,18490031077346.883,2303978.480161959,2.0243581183001866e+19,7935007.018727033,2.2755557438358665e-09
